source,target,rank,score
UBERON_0012441,M0009299,3,0.6106603710463437
UBERON_0014401,M0012026,1,0.6845145297477525
UBERON_0014401,M0012691,2,0.6808028422224179
UBERON_0014401,M0014633,3,0.6710255892255597
UBERON_0034884,M0011890,1,0.902359568940522
UBERON_0034884,M0476074,2,0.6828816891794084
UBERON_0034884,M0012691,3,0.7725980736355618
UBERON_0034996,M0012691,1,0.8665599786467447
UBERON_0034996,M0012028,2,0.8459873423209492
UBERON_0034996,M0012027,3,0.828309029547104
UBERON_0034997,M0012691,1,0.887628665592844
UBERON_0034997,M0012028,2,0.8232441628928144
UBERON_0034997,M0012027,3,0.8145684120605334
UBERON_8410073,M0012019,1,0.9025362043101884
UBERON_8410073,M0012028,2,0.8338519659010251
UBERON_8410073,M0012012,3,0.8267922950071639
UBERON_8600036,M0012691,1,0.8510545285075626
UBERON_8600036,M0012027,2,0.83568974886012
UBERON_8600036,M0012028,3,0.8103744623763659
UBERON_8600037,M0012026,1,0.838679797734958
UBERON_8600037,M0012028,2,0.8526919886849738
UBERON_8600037,M0012025,3,0.8153018561477215
