subject_id,subject_label,predicate_id,object_id,object_label,score,comment,mapping_justification
http://id.nlm.nih.gov/mesh/M0001300,Anterior Horn Cells,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0002257,ventral horn of spinal cord,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001300,Anterior Horn Cells,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0030276,lumbar spinal cord ventral horn,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001300,Anterior Horn Cells,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0014610,thoracic spinal cord ventral horn,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001371,Antibody-Producing Cells,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0000444,lymphoid follicle,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001371,Antibody-Producing Cells,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0010421,spleen B cell corona,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001371,Antibody-Producing Cells,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0002405,immune system,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001402,Antigen-Presenting Cells,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0003968,peripheral lymph node,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001402,Antigen-Presenting Cells,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0010394,lymphocyte domain,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001402,Antigen-Presenting Cells,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0002405,immune system,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001526,Anal Canal,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0000159,anal canal,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001526,Anal Canal,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0012361,internal anal region,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001526,Anal Canal,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001052,rectum,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001539,Aorta,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0010191,aortic system,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001539,Aorta,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0000947,aorta,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001539,Aorta,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001514,descending aorta,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001541,"Aorta, Abdominal",skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0012254,abdominal aorta artery,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001541,"Aorta, Abdominal",skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001516,abdominal aorta,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001541,"Aorta, Abdominal",skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0000947,aorta,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001542,"Aorta, Thoracic",skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001515,thoracic aorta,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001542,"Aorta, Thoracic",skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0002345,descending thoracic aorta,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001542,"Aorta, Thoracic",skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001514,descending aorta,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001548,Aortic Bodies,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0008886,pulmonary vascular system,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001548,Aortic Bodies,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0004848,respiratory system arterial endothelium,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001548,Aortic Bodies,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0003495,respiratory system arteriole,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001553,Aortic Valve,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0002137,aortic valve,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001553,Aortic Valve,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0000946,cardiac valve,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001553,Aortic Valve,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0003978,valve,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001590,Apocrine Glands,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0008974,apocrine gland,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001590,Apocrine Glands,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0002419,skin gland,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001590,Apocrine Glands,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001820,sweat gland,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001611,Appendix,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001154,vermiform appendix,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001611,Appendix,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0004989,mucosa of appendix,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001611,Appendix,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0004928,submucosa of appendix,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001636,Aqueous Humor,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001778,ciliary epithelium,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001636,Aqueous Humor,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0015808,eye epithelium,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001636,Aqueous Humor,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0003956,aqueous drainage system,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001655,Arachnoid,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0010743,meningeal cluster,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001655,Arachnoid,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0002360,meninx,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001655,Arachnoid,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0002363,dura mater,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001670,Arcuate Nucleus of Hypothalamus,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0000435,lateral tuberal nucleus,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001670,Arcuate Nucleus of Hypothalamus,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001898,hypothalamus,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001670,Arcuate Nucleus of Hypothalamus,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0006568,hypothalamic nucleus,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001698,Bones of Upper Extremity,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0003461,shoulder bone,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001698,Bones of Upper Extremity,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0006849,scapula,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001698,Bones of Upper Extremity,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0003460,arm bone,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001699,Arm Bones,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0003460,arm bone,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001699,Arm Bones,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0015053,humerus endochondral element,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001699,Arm Bones,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0010853,capitulum of humerus,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001731,Arteries,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0003509,arterial blood vessel,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001731,Arteries,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0004572,arterial system,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001731,Arteries,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001637,artery,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001733,Arterioles,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001980,arteriole,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001733,Arterioles,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0003509,arterial blood vessel,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001733,Arterioles,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0004537,blood vasculature,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001736,Arteriovenous Anastomosis,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0035549,vasculature of integument,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001736,Arteriovenous Anastomosis,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0004572,arterial system,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001736,Arteriovenous Anastomosis,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0013140,systemic vein,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001782,Arytenoid Cartilage,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001740,arytenoid cartilage,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001782,Arytenoid Cartilage,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0010212,laryngeal apparatus,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001782,Arytenoid Cartilage,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0002375,cricoid cartilage,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001890,Astrocytes,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0011215,central nervous system cell part cluster,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001890,Astrocytes,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0000119,cell layer,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001890,Astrocytes,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0003499,brain blood vessel,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001911,Atlanto-Axial Joint,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001092,vertebral bone 1,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001911,Atlanto-Axial Joint,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0007914,bone of craniocervical region,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001911,Atlanto-Axial Joint,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0004096,odontoid process of cervical vertebra 2,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001912,Atlanto-Occipital Joint,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001092,vertebral bone 1,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001912,Atlanto-Occipital Joint,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0007914,bone of craniocervical region,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001912,Atlanto-Occipital Joint,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001676,occipital bone,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001913,Cervical Atlas,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001092,vertebral bone 1,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001913,Cervical Atlas,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0006072,cervical region of vertebral column,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001913,Cervical Atlas,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001093,vertebral bone 2,3,,semapv:SemanticSimilarityThresholdMatching
