source,target,rank,score
M0001402,UBERON_0002405,3,0.5767946510690698
M0001526,UBERON_0000159,1,0.9250050504561329
M0001526,UBERON_0006866,2,0.8402844042707327
M0001526,UBERON_0015716,3,0.8401664641484832
M0001539,UBERON_0000947,1,0.9156039535193504
M0001539,UBERON_0010191,2,0.8564024933884622
M0001539,UBERON_0001515,3,0.8758804915227746
M0001541,UBERON_0001516,1,0.889765987911445
M0001541,UBERON_0012254,2,0.9433573142061323
M0001541,UBERON_0001514,3,0.8357721862995505
M0001542,UBERON_0001515,1,0.9353661620362564
M0001542,UBERON_0002345,2,0.9053923077772048
M0001542,UBERON_0000947,3,0.8547433622876751
M0001548,UBERON_0009009,1,0.568488096938938
M0001548,UBERON_0010191,2,0.5695105744869194
M0001548,UBERON_0035772,3,0.558061819985185
M0001553,UBERON_0002137,1,0.950235455365964
M0001553,UBERON_0005623,2,0.7886996003853002
M0001553,UBERON_0000946,3,0.8040721753571252
M0001590,UBERON_0001820,1,0.8008624046978446
M0001590,UBERON_0008974,2,0.8949322741301553
M0001590,UBERON_0002419,3,0.7404370619662528
M0001611,UBERON_0001154,1,0.9457800248880993
M0001611,UBERON_0004989,2,0.7852110096238148
M0001611,UBERON_0001153,3,0.7272850325180322
M0001636,UBERON_0001801,1,0.6778264291670445
M0001636,UBERON_0001778,2,0.7178381568761759
M0001636,UBERON_0003956,3,0.6948773486394957
M0001655,UBERON_0002360,1,0.8211552920330529
M0001655,UBERON_0010743,2,0.7796011658924545
M0001655,UBERON_0002363,3,0.764531557359094
M0001670,UBERON_0001898,1,0.783427419065097
M0001670,UBERON_0006568,2,0.8310004954265995
M0001670,UBERON_0000435,3,0.7730652719081289
M0001698,UBERON_0003460,1,0.8101966870420689
M0001698,UBERON_0004250,2,0.7995997872466777
M0001698,UBERON_0000976,3,0.7681665257202255
M0001699,UBERON_0003460,1,0.8481730308653039
M0001699,UBERON_0000976,2,0.7904665356187549
M0001699,UBERON_0004250,3,0.8129147143366457
M0001731,UBERON_0003509,1,0.9094859452882053
M0001731,UBERON_0001637,2,0.9104127092605505
M0001731,UBERON_0004572,3,0.8882366214760684
M0001733,UBERON_0001980,1,0.9154755899716716
M0001733,UBERON_0003495,2,0.8115129792729954
M0001733,UBERON_8600077,3,0.775757529225332
M0001736,UBERON_0010523,1,0.6852451147213119
M0001736,UBERON_0003509,2,0.6663004092912762
M0001736,UBERON_0001980,3,0.6881481174725809
M0001782,UBERON_0001740,1,0.9495342542958852
M0001782,UBERON_0010958,2,0.8517364812791846
M0001782,UBERON_0010932,3,0.8452109692271352
M0001890,UBERON_0011215,1,0.5484345685593851
M0001890,UBERON_0036302,2,0.5616865000682474
M0001890,UBERON_0003528,3,0.5808448357807662
M0001911,UBERON_0001092,1,0.7756432867798132
M0001911,UBERON_0004096,2,0.7328544914077733
M0001911,UBERON_0001093,3,0.7318204992287205
M0001912,UBERON_0001092,1,0.754111116904675
M0001912,UBERON_0007914,2,0.6860914566959166
M0001912,UBERON_0001676,3,0.675116084444705
M0001913,UBERON_0001092,1,0.9433649698336942
M0001913,UBERON_0002413,2,0.8051566064594122
M0001913,UBERON_0001093,3,0.798060048034122
M0001928,UBERON_0002352,1,0.8981891942364901
M0001928,UBERON_0011820,2,0.8025958041744535
M0001928,UBERON_0002351,3,0.764774029431931
M0001963,UBERON_0002773,1,0.7206425760327204
M0001963,UBERON_0001871,2,0.7414430389822186
M0001963,UBERON_0002894,3,0.7124414599342599
M0001967,UBERON_0001648,1,0.6475902158848038
M0001967,UBERON_0001946,2,0.6618277770646507
M0001967,UBERON_0006794,3,0.6601069763648636
M0002008,UBERON_0011924,1,0.9596324750158078
M0002008,UBERON_0011926,2,0.9083780650333505
M0002008,UBERON_0011929,3,0.8965894838825219
M0002009,UBERON_0011925,1,0.9276832851358248
M0002009,UBERON_0011924,2,0.8535541723086953
M0002009,UBERON_0011929,3,0.8483626533342811
M0002013,UBERON_0001016,1,0.8228112033147639
M0002013,UBERON_0001805,2,0.7782928190603505
M0002013,UBERON_0034729,3,0.7738278926780279
M0002049,UBERON_0001394,1,0.9537582805634671
M0002049,UBERON_0001397,2,0.8352234396329039
M0002049,UBERON_0001395,3,0.8728520840666985
M0002050,UBERON_0000985,1,0.9469771412046722
M0002050,UBERON_0002088,2,0.8178173392884472
M0002050,UBERON_0001420,3,0.8050359292404182
M0002051,UBERON_0001093,1,0.9373496689888188
M0002051,UBERON_0004096,2,0.8425535323568191
M0002051,UBERON_0000218,3,0.8434804933882922
M0002052,UBERON_0006134,1,0.693813528161347
M0002052,UBERON_0000122,2,0.7166039633120007
M0002052,UBERON_0001018,3,0.7428033148239592
M0002096,UBERON_0001594,1,0.9212542631404048
M0002096,UBERON_0005194,2,0.8599825244864892
M0002096,UBERON_0006663,3,0.8949369673511751
M0002097,UBERON_0001249,1,0.702941133957879
M0002097,UBERON_0004042,2,0.7066420335461168
M0002097,UBERON_0004041,3,0.7043194193657175
M0002187,UBERON_0003937,1,0.6050688966189918
M0002187,UBERON_0010147,2,0.6213733109273236
M0002187,UBERON_0012247,3,0.6344193691933527
M0002196,UBERON_0010011,1,0.9431692150726502
M0002196,UBERON_0002420,2,0.9328397984501478
M0002196,UBERON_0006098,3,0.9072422747203359
M0002197,UBERON_0002023,1,0.9338242514560865
M0002197,UBERON_0000454,2,0.6359489392156339
M0002197,UBERON_0009835,3,0.6177137339660138
M0002218,UBERON_0001633,1,0.9437185042594879
M0002218,UBERON_0035489,2,0.9099806739009094
M0002218,UBERON_0001535,3,0.864115568180446
M0002222,UBERON_0001251,1,0.5228802374403472
M0002222,UBERON_0004041,2,0.5303268535190776
M0002222,UBERON_0004042,3,0.518663568402984
M0002477,UBERON_0003704,1,0.7251744437392706
M0002477,UBERON_0001282,2,0.8239536758868031
M0002477,UBERON_0004058,3,0.8011534475370315
M0002482,UBERON_0002394,1,0.9049844113650494
M0002482,UBERON_0003703,2,0.878845749217614
M0002482,UBERON_0005171,3,0.8805059466378675
M0002483,UBERON_0003704,1,0.9140032603889221
M0002483,UBERON_0005171,2,0.8296052466620751
M0002483,UBERON_0003703,3,0.8277655916016242
M0002490,UBERON_0002294,1,0.8623482421717651
M0002490,UBERON_0001173,2,0.9119015760035194
M0002490,UBERON_0002394,3,0.845923132508323
M0002628,UBERON_0001255,1,0.9323132126127661
M0002628,UBERON_0018707,2,0.8624934829894021
M0002628,UBERON_0001256,3,0.7925686758427428
M0002669,UBERON_0000178,1,0.9114063171435356
M0002669,UBERON_0006314,2,0.6999808776855845
M0002669,UBERON_0001009,3,0.729930562681726
M0002677,UBERON_0002390,1,0.6752800335263393
M0002677,UBERON_0004177,2,0.6447220117063553
M0002677,UBERON_0000178,3,0.828013995628519
M0002704,UBERON_0000178,1,0.6751496589711786
M0002704,UBERON_8600021,2,0.553264698976499
M0002704,UBERON_8600019,3,0.5574122732691771
M0002726,UBERON_0001981,1,0.8872194691417524
M0002726,UBERON_0004537,2,0.8722137025548068
M0002726,UBERON_0003509,3,0.8274006054235817
M0002730,UBERON_0036303,1,0.6690468674297979
M0002730,UBERON_0036302,2,0.6799652535875649
M0002730,UBERON_0003499,3,0.7444679632249145
M0002731,UBERON_0007625,1,0.6795133524840805
M0002731,UBERON_0001782,2,0.7276026811390056
M0002731,UBERON_0003501,3,0.6977014441487929
M0002732,UBERON_0000473,1,0.6751706114767007
M0002732,UBERON_0005399,2,0.6374287033812882
M0002732,UBERON_0001187,3,0.5690191162376202
M0002767,UBERON_0002481,1,0.9061861803865403
M0002767,UBERON_0001474,2,0.8082847509397013
M0002767,UBERON_0004755,3,0.8411678715456337
M0002783,UBERON_0002371,1,0.9152990246733542
M0002783,UBERON_0002390,2,0.6592834216042965
M0002783,UBERON_0004177,3,0.6463511187141199
M0002787,UBERON_0002371,1,0.8173310047736667
M0002787,UBERON_0002390,2,0.7361025648252877
M0002787,UBERON_0034769,3,0.6878635935350225
M0002855,UBERON_0001398,1,0.915980133908894
M0002855,UBERON_0001399,2,0.8565125152799722
M0002855,UBERON_0001404,3,0.8361822291363423
M0002856,UBERON_0001814,1,0.9606972060346012
M0002856,UBERON_0003433,2,0.8546744936830173
M0002856,UBERON_0003725,3,0.7614202935087138
M0002865,UBERON_0001890,1,0.8432291412918624
M0002865,UBERON_0001893,2,0.7968782847318111
M0002865,UBERON_0001894,3,0.7928984785276855
M0002866,UBERON_0001893,1,0.7833301090611777
M0002866,UBERON_0000454,2,0.7594725167065804
M0002866,UBERON_0000956,3,0.789354812512879
M0002886,UBERON_0002298,1,0.9166113854518727
M0002886,UBERON_0006331,2,0.8144903428295858
M0002886,UBERON_0001896,3,0.8004654336459415
M0002904,UBERON_0001911,1,0.7864525880134083
M0002904,UBERON_0018140,2,0.771406635272295
M0002904,UBERON_0002030,3,0.7383441024561431
M0002925,UBERON_0012332,1,0.9455531852998349
M0002925,UBERON_0003885,2,0.7692410039129539
M0002925,UBERON_0008847,3,0.7728166666159457
M0002960,UBERON_0002182,1,0.8211470893171079
M0002960,UBERON_0002185,2,0.9192240959093637
M0002960,UBERON_0002186,3,0.8471678967748888
M0002961,UBERON_0002186,1,0.9460254468827572
M0002961,UBERON_0002188,2,0.853288497672882
M0002961,UBERON_0002185,3,0.8604217292518772
M0002962,UBERON_0002040,1,0.9336273979725942
M0002962,UBERON_0003643,2,0.7833167092196422
M0002962,UBERON_0001592,3,0.7842452118397844
M0002984,UBERON_0001013,1,0.7685024731468617
M0002984,UBERON_0002190,2,0.6383190241579478
M0002984,UBERON_0002072,3,0.5756284429875582
M0002993,UBERON_0000333,1,0.6974414027444272
M0002993,UBERON_0000320,2,0.7078048230318122
M0002993,UBERON_0011148,3,0.7232496619542232
M0003019,UBERON_0004054,1,0.7351114923145399
M0003019,UBERON_0006868,2,0.7411918277756914
M0003019,UBERON_0010147,3,0.7964163158479062
M0003026,UBERON_0002353,1,0.9594871279608617
M0003026,UBERON_0010131,2,0.7407381209184511
M0003026,UBERON_0011820,3,0.6527890138538548
M0003068,UBERON_0002370,1,0.6078359125800116
M0003068,UBERON_0004041,2,0.6134072790697624
M0003068,UBERON_0001249,3,0.6112002667384084
M0003069,UBERON_0005906,1,0.6961508097591779
M0003069,UBERON_0000982,2,0.6395344528679988
M0003069,UBERON_0002217,3,0.6704850286469104
M0003140,UBERON_0001450,1,0.9410642021833879
M0003140,UBERON_0015014,2,0.8140038397142134
M0003140,UBERON_0001447,3,0.7274255362784382
M0003289,UBERON_0001982,1,0.9503144843771095
M0003289,UBERON_8410081,2,0.8504646732992689
M0003289,UBERON_0010523,3,0.8089989396430779
M0003449,UBERON_0000945,1,0.6333913739359522
M0003449,UBERON_0009870,2,0.7229992104088955
M0003449,UBERON_0001043,3,0.6782746466117576
M0003475,UBERON_0001009,1,0.8869222954330053
M0003475,UBERON_0004535,2,0.9216828863974668
M0003475,UBERON_0004571,3,0.8406886740040936
M0003539,UBERON_0005396,1,0.8961011569970551
M0003539,UBERON_0001531,2,0.8496791279231553
M0003539,UBERON_0001532,3,0.8613501195102973
M0003544,UBERON_0001070,1,0.9495874613281218
M0003544,UBERON_0035398,2,0.901216747178733
M0003544,UBERON_0005396,3,0.8503431005969315
M0003545,UBERON_0001532,1,0.8656611421714522
M0003545,UBERON_0005396,2,0.7832193252684058
M0003545,UBERON_0001070,3,0.766634797467144
M0003546,UBERON_0009009,1,0.7418016499246576
M0003546,UBERON_0005396,2,0.7038494012778231
M0003546,UBERON_0001070,3,0.6334142870755528
M0003548,UBERON_0009009,1,0.8590298656769831
M0003548,UBERON_0005396,2,0.7475877855072582
M0003548,UBERON_0002024,3,0.6922214809969742
M0003552,UBERON_0001435,1,0.9199046702539189
M0003552,UBERON_0001480,2,0.8810217417432465
M0003552,UBERON_0001481,3,0.839167648488541
M0003567,UBERON_0002418,1,0.9189148415472511
M0003567,UBERON_0011589,2,0.8655000805724392
M0003567,UBERON_0001994,3,0.863703545532383
M0003569,UBERON_0010996,1,0.9668389659009965
M0003569,UBERON_0001994,2,0.8115158877263579
M0003569,UBERON_0002418,3,0.8235740466465448
M0003689,UBERON_0005843,1,0.7172942483330079
M0003689,UBERON_0007717,2,0.7035582424200719
M0003689,UBERON_0002792,3,0.6828772019223723
M0003691,UBERON_0001873,1,0.9586658407611285
M0003691,UBERON_0002420,2,0.812913082158121
M0003691,UBERON_0000369,3,0.8185915487902576
M0003697,UBERON_0003712,1,0.95118056957176
M0003697,UBERON_0006615,2,0.8125162057143168
M0003697,UBERON_0005475,3,0.7860359542328207
M0003712,UBERON_0001153,1,0.9118822207426163
M0003712,UBERON_0000314,2,0.7944806783446177
M0003712,UBERON_0005636,3,0.7681476955046588
M0003735,UBERON_0001640,1,0.9554299401343814
M0003735,UBERON_0010132,2,0.7968208958411607
M0003735,UBERON_0005436,3,0.7887433340369291
M0003739,UBERON_0002262,1,0.8029971507557548
M0003739,UBERON_0005488,2,0.7920920532499814
M0003739,UBERON_0035772,3,0.7721195124883775
M0003801,UBERON_0001017,1,0.9093483021089993
M0003801,UBERON_0001016,2,0.8045301543801138
M0003801,UBERON_0000955,3,0.7567637899375955
M0003857,UBERON_0002129,1,0.9652671078638377
M0003857,UBERON_0002749,2,0.8635533582892662
M0003857,UBERON_0004004,3,0.7796478918747093
M0003861,UBERON_0002130,1,0.9022851139489025
M0003861,UBERON_0002151,2,0.7545451847832592
M0003861,UBERON_0009662,3,0.7499617849537961
M0003866,UBERON_0009689,1,0.5928501960849838
M0003866,UBERON_0003712,2,0.6099895893088876
M0003866,UBERON_0001636,3,0.609684876437033
M0003867,UBERON_0002037,1,0.8677477090347503
M0003867,UBERON_0014644,2,0.8243569509453029
M0003867,UBERON_0004003,3,0.7999518974314657
M0003873,UBERON_0002289,1,0.947563017342478
M0003873,UBERON_0004086,2,0.7073300772426867
M0003873,UBERON_0002286,3,0.7193673721952152
M0003874,UBERON_0004449,1,0.9291445344344433
M0003874,UBERON_0001624,2,0.8045389105590817
M0003874,UBERON_0035380,3,0.8309252997594291
M0003878,UBERON_0000956,1,0.925843335127925
M0003878,UBERON_0016529,2,0.8909576519342132
M0003878,UBERON_0001950,3,0.8112504249567378
M0003879,UBERON_0034891,1,0.9124862191245078
M0003879,UBERON_0002022,2,0.8719944849511486
M0003879,UBERON_0016542,3,0.7152116811236715
M0003897,UBERON_0001663,1,0.9282690704264269
M0003897,UBERON_0016564,2,0.8976939002902804
M0003897,UBERON_0016559,3,0.9131604378884359
M0003903,UBERON_0005282,1,0.8850526805580238
M0003903,UBERON_0004086,2,0.9247299318574176
M0003903,UBERON_0005281,3,0.8959616448002204
M0003929,UBERON_0003725,1,0.9531704430701191
M0003929,UBERON_0000962,2,0.8107685503184812
M0003929,UBERON_0001813,3,0.7736852323049989
M0003931,UBERON_0002413,1,0.9274726241202613
M0003931,UBERON_0006072,2,0.8910027289620431
M0003931,UBERON_0003458,3,0.8242542796785086
M0003947,UBERON_0000002,1,0.9298670757194335
M0003947,UBERON_0013761,2,0.8064001982461124
M0003947,UBERON_0000458,3,0.8050361692068323
M0004020,UBERON_0000020,1,0.5968452915413324
M0004020,UBERON_0004456,2,0.5551774732233048
M0004020,UBERON_0006934,3,0.6218847689741378
M0004089,UBERON_0011309,1,0.7452683607891866
M0004089,UBERON_0001684,2,0.7106053328320209
M0004089,UBERON_0008596,3,0.7600771197283354
M0004293,UBERON_8410062,1,0.732192220099734
M0004293,UBERON_0011929,2,0.6787482727950722
M0004293,UBERON_0011925,3,0.6527152589654588
M0004330,UBERON_0009675,1,0.9284406419441639
M0004330,UBERON_0001647,2,0.6765528788271739
M0004330,UBERON_0036216,3,0.7005154161622118
M0004331,UBERON_0002133,1,0.6904245994443099
M0004331,UBERON_0002134,2,0.6435435203257501
M0004331,UBERON_0002494,3,0.7096714608258273
M0004341,UBERON_0007106,1,0.9632198746646856
M0004341,UBERON_8600030,2,0.8684003047938439
M0004341,UBERON_8600032,3,0.8795920975538136
M0004346,UBERON_0001776,1,0.9464754605076778
M0004346,UBERON_0005336,2,0.8458740980288834
M0004346,UBERON_0001768,3,0.7558019319653242
M0004348,UBERON_0003947,1,0.8817766866610068
M0004348,UBERON_0005282,2,0.7034886437540516
M0004348,UBERON_0005629,3,0.7261567868681498
M0004454,UBERON_0006558,1,0.5681822611449594
M0004454,UBERON_0005435,2,0.6866564634147826
M0004454,UBERON_0002110,3,0.570388382217885
M0004476,UBERON_0001775,1,0.9147649748325924
M0004476,UBERON_0010427,2,0.7870578600612023
M0004476,UBERON_0001778,3,0.817363851138458
M0004501,UBERON_0006764,1,0.7274167438472351
M0004501,UBERON_0001628,2,0.745649799246997
M0004501,UBERON_0004449,3,0.7400681971202229
M0004510,UBERON_0002286,1,0.6394772835474746
M0004510,UBERON_0002291,2,0.6785344852619751
M0004510,UBERON_0005435,3,0.6386866311581776
M0004545,UBERON_0001105,1,0.9401166628833655
M0004545,UBERON_0006805,2,0.8178947868788743
M0004545,UBERON_0003461,3,0.743819304153967
M0004573,UBERON_0035650,1,0.7553842556070134
M0004573,UBERON_0008322,2,0.7328936054124547
M0004573,UBERON_0003480,3,0.7627306180290234
M0004681,UBERON_0001350,1,0.9236290786346942
M0004681,UBERON_0018142,2,0.7489286846352924
M0004681,UBERON_0001095,3,0.7916119023361955
M0004688,UBERON_0001648,1,0.8579910047259462
M0004688,UBERON_0002824,2,0.6691015208299909
M0004688,UBERON_0035648,3,0.6630259010232488
M0004808,UBERON_0001155,1,0.8958374161351638
M0004808,UBERON_0000059,2,0.8697322267969255
M0004808,UBERON_0000160,3,0.8076949835148282
M0004860,UBERON_0001174,1,0.8983738690875186
M0004860,UBERON_0002394,2,0.8511271052409218
M0004860,UBERON_0001175,3,0.8623720973917423
M0005012,UBERON_0001811,1,0.9138882625460173
M0005012,UBERON_0006763,2,0.8696102381289512
M0005012,UBERON_0015808,3,0.7005137643595732
M0005176,UBERON_0000964,1,0.9029032068103273
M0005176,UBERON_0001985,2,0.7926403360071033
M0005176,UBERON_0001772,3,0.8399953744022056
M0005184,UBERON_0000964,1,0.7595821686763582
M0005184,UBERON_0003952,2,0.8762370529875736
M0005184,UBERON_0003891,3,0.7098503267601628
M0005197,UBERON_0005985,1,0.9430245562998805
M0005197,UBERON_0003498,2,0.8773197806322459
M0005197,UBERON_0018674,3,0.8208042553699282
M0005203,UBERON_0002512,1,0.5470599850734299
M0005203,UBERON_0000450,2,0.5413863974461709
M0005203,UBERON_0015204,3,0.5624945005777854
M0005205,UBERON_0002314,1,0.8958216157360915
M0005205,UBERON_0001891,2,0.7956571511639544
M0005205,UBERON_0001945,3,0.791238099472699
M0005206,UBERON_0002336,1,0.9476254207052136
M0005206,UBERON_0005340,2,0.7586445322395855
M0005206,UBERON_0005970,3,0.7732182418416285
M0005207,UBERON_0002512,1,0.9131720406117538
M0005207,UBERON_2001571,2,0.8661101347688293
M0005207,UBERON_0000450,3,0.7884509977179939
M0005212,UBERON_0000369,1,0.9176598469361755
M0005212,UBERON_0002435,2,0.8630306771256485
M0005212,UBERON_0005382,3,0.824824850718086
M0005277,UBERON_0013685,1,0.6579979210191504
M0005277,UBERON_0003712,2,0.648784253507382
M0005277,UBERON_0004672,3,0.6938619915089663
M0005281,UBERON_0001785,1,0.9082876700902186
M0005281,UBERON_0011779,2,0.884316420551646
M0005281,UBERON_0034713,3,0.7422267223940048
M0005282,UBERON_0005486,1,0.886891211446385
M0005282,UBERON_0006615,2,0.890552226506728
M0005282,UBERON_0015704,3,0.8627026689930741
M0005283,UBERON_0001703,1,0.6574282556314025
M0005283,UBERON_0004766,2,0.7328200491860896
M0005283,UBERON_0003933,3,0.6732557478178124
M0005321,UBERON_0002375,1,0.9591371411632186
M0005321,UBERON_0001739,2,0.7939200740801134
M0005321,UBERON_0001566,3,0.7799156249946096
M0005550,UBERON_0001152,1,0.9543106994452485
M0005550,UBERON_0001174,2,0.8149234007844681
M0005550,UBERON_0002394,3,0.8146763223574581
M0005719,UBERON_8600019,1,0.6915125773790414
M0005719,UBERON_0001987,2,0.6950487643521526
M0005719,UBERON_8600038,3,0.6763738296573267
M0005720,UBERON_0001295,1,0.5388702319528759
M0005720,UBERON_0001987,2,0.5540012992454202
M0005720,UBERON_8600038,3,0.5478664036840984
M0005769,UBERON_0007228,1,0.8446211231654868
M0005769,UBERON_0002983,2,0.6826434729066875
M0005769,UBERON_0001925,3,0.6650024022629148
M0005827,UBERON_0001018,1,0.5941655165978369
M0005827,UBERON_0000122,2,0.6377334547707066
M0005827,UBERON_0000125,3,0.5942024424218031
M0005828,UBERON_8410066,1,0.6067018443184644
M0005828,UBERON_0010395,2,0.6035904360526858
M0005828,UBERON_0010393,3,0.5757200630382268
M0005843,UBERON_0011004,1,0.659899831968008
M0005843,UBERON_0005884,2,0.6510710833688224
M0005843,UBERON_0010358,3,0.6580187662779536
M0005965,UBERON_0000167,1,0.5864007829737015
M0005965,UBERON_0001684,2,0.5905376591474564
M0005965,UBERON_0004742,3,0.689630895313656
M000605189,UBERON_0002407,1,0.7911561142430621
M000605189,UBERON_0015410,2,0.7373821151187857
M000605189,UBERON_0035820,3,0.636590983743895
M000605281,UBERON_0002702,1,0.7102435505311226
M000605281,UBERON_0001870,2,0.7902090993181778
M000605281,UBERON_0016525,3,0.7407533991416965
M000605286,UBERON_0004332,1,0.6394994585893746
M000605286,UBERON_0004315,2,0.6405471231949639
M000605286,UBERON_0008198,3,0.6431603043870415
M000605508,UBERON_0005913,1,0.5474709231230714
M000605508,UBERON_0007842,2,0.5535359715072318
M000605508,UBERON_0002514,3,0.5515793278995802
M000606072,UBERON_0012332,1,0.7933093373145949
M000606072,UBERON_0008847,2,0.7603014998704625
M000606072,UBERON_0006588,3,0.7416901099588428
M000606073,UBERON_0006588,1,0.9602246352264946
M000606073,UBERON_0001247,2,0.8016996125429469
M000606073,UBERON_0006587,3,0.8206052578194969
M000606074,UBERON_0006767,1,0.666259535588743
M000606074,UBERON_0014899,2,0.6542217055141246
M000606074,UBERON_0006588,3,0.714399062412166
M0006068,UBERON_0000964,1,0.6906125771020979
M0006068,UBERON_0001985,2,0.77585143478364
M0006068,UBERON_0001772,3,0.6805784187262353
M000607750,UBERON_0001013,1,0.690973252532023
M000607750,UBERON_0002190,2,0.568813942297336
M000611239,UBERON_0006633,1,0.9482484957230826
M000611239,UBERON_0006849,2,0.7036537178693254
M000611239,UBERON_0001505,3,0.7755508591899372
M000611246,UBERON_0011824,1,0.5783328838763656
M000611246,UBERON_0011823,2,0.5756300705606702
M000611246,UBERON_0000211,3,0.592325329569852
M000611270,UBERON_0003252,1,0.9320714815950412
M000611270,UBERON_0014477,2,0.8477451849977875
M000611270,UBERON_0002228,3,0.8574390328101953
M000611362,UBERON_0014633,1,0.553869442532728
M000611362,UBERON_0014623,2,0.5693043881714641
M000611362,UBERON_0000390,3,0.5835371544014455
M000611368,UBERON_8600103,1,0.5690098865161916
M000611368,UBERON_0003861,2,0.6048906586981707
M000611368,UBERON_0005742,3,0.5722410571347762
M000611425,UBERON_0001375,1,0.7736501319403659
M000611425,UBERON_0001381,2,0.7319631707246518
M000611425,UBERON_0002463,3,0.781069397331705
M000611429,UBERON_0002463,1,0.9074728570432208
M000611429,UBERON_0001374,2,0.8437457821649597
M000611429,UBERON_0001381,3,0.8196174406827931
M000611470,UBERON_0010994,1,0.6895278781070194
M000611470,UBERON_0001424,2,0.639803281428528
M000611470,UBERON_0011088,3,0.6371331582792688
M000612947,UBERON_0015876,1,0.5986046199056466
M000612947,UBERON_0000029,2,0.5952686999955867
M000612947,UBERON_0035279,3,0.6047729788689581
M000612948,UBERON_0002421,1,0.6176209428387741
M000612948,UBERON_0002973,2,0.5945776068042957
M000612948,UBERON_0002657,3,0.5796826522946369
M000612949,UBERON_0011215,1,0.5375975780510144
M000612949,UBERON_0002020,2,0.5211477119226782
M000612949,UBERON_0001792,3,0.5339081485861169
M000612951,UBERON_0006083,1,0.9239211923290414
M000612951,UBERON_0022383,2,0.7771400963666408
