source,target,rank,score
M0001590,UBERON_0001820,3,0.8697503089952926
M0001611,UBERON_0001154,1,0.9295069591177249
M0001611,UBERON_0004989,2,0.8773847175817061
M0001611,UBERON_0004928,3,0.8601679186816856
M0001636,UBERON_0001778,1,0.7149121246143507
M0001636,UBERON_0015808,2,0.7163129426406054
M0001636,UBERON_0003956,3,0.7580989577149075
M0001655,UBERON_0010743,1,0.8214412232817834
M0001655,UBERON_0002360,2,0.8600168146032936
M0001655,UBERON_0002363,3,0.6898621788417248
M0001670,UBERON_0000435,1,0.7543231943876553
M0001670,UBERON_0001898,2,0.7279169850688264
M0001670,UBERON_0006568,3,0.768807829310505
M0001698,UBERON_0003461,1,0.7906953055440653
M0001698,UBERON_0006849,2,0.8465017039348393
M0001698,UBERON_0003460,3,0.8044798174765959
M0001699,UBERON_0003460,1,0.8603546990470686
M0001699,UBERON_0015053,2,0.8099466202641806
M0001699,UBERON_0010853,3,0.8105806732759941
M0001731,UBERON_0003509,1,0.9046377115960346
M0001731,UBERON_0004572,2,0.8836620205275325
M0001731,UBERON_0001637,3,0.8699621311247471
M0001733,UBERON_0001980,1,0.9063219395725701
M0001733,UBERON_0003509,2,0.8242093724212922
M0001733,UBERON_0004537,3,0.8152728742274953
M0001736,UBERON_0035549,1,0.7099587987432314
M0001736,UBERON_0004572,2,0.6944383157896175
M0001736,UBERON_0013140,3,0.7193402574959188
M0001782,UBERON_0001740,1,0.974310249243075
M0001782,UBERON_0010212,2,0.8955847519094897
M0001782,UBERON_0002375,3,0.8843457177990913
M0001890,UBERON_0011215,1,0.6323027094049554
M0001890,UBERON_0000119,2,0.613927449227017
M0001890,UBERON_0003499,3,0.6248353458570406
M0001911,UBERON_0001092,1,0.8661142902147867
M0001911,UBERON_0007914,2,0.8293280942969486
M0001911,UBERON_0004096,3,0.8091552610415619
M0001912,UBERON_0001092,1,0.8463835518190375
M0001912,UBERON_0007914,2,0.8580971667074738
M0001912,UBERON_0001676,3,0.8250971256772555
M0001913,UBERON_0001092,1,0.9019198238226679
M0001913,UBERON_0006072,2,0.9170648219907416
M0001913,UBERON_0001093,3,0.902180389853879
M0001928,UBERON_0002352,1,0.9307852635818651
M0001928,UBERON_0011820,2,0.9113937520425478
M0001928,UBERON_0002351,3,0.8583426024254552
M0001963,UBERON_0002774,1,0.8099040634327356
M0001963,UBERON_0003939,2,0.7746380294433736
M0001963,UBERON_0001927,3,0.8057865477001562
M0001967,UBERON_0001946,1,0.7681037998234529
M0001967,UBERON_0001927,2,0.7948852173344735
M0001967,UBERON_0002259,3,0.6790446319280453
M0002008,UBERON_0011924,1,0.9190480464366023
M0002008,UBERON_0011929,2,0.8523506911263499
M0002008,UBERON_0011925,3,0.8756086102435403
M0002009,UBERON_0011925,1,0.9349181780445902
M0002009,UBERON_0011924,2,0.885416589073939
M0002009,UBERON_0001805,3,0.8726094585698964
M0002013,UBERON_0000010,1,0.8534173242456223
M0002013,UBERON_0004293,2,0.8429124649295779
M0002013,UBERON_0001808,3,0.7851656161551552
M0002049,UBERON_0001394,1,0.9540084105789635
M0002049,UBERON_0001395,2,0.8466461042985663
M0002049,UBERON_0000985,3,0.8431955075230528
M0002050,UBERON_0000985,1,0.9279919770290938
M0002050,UBERON_8600074,2,0.8221444215863731
M0002050,UBERON_0001394,3,0.8541931084797354
M0002051,UBERON_0001093,1,0.9347322074684381
M0002051,UBERON_0000218,2,0.9218287903783585
M0002051,UBERON_0006072,3,0.9026527104331711
M0002052,UBERON_0006134,1,0.7883241655796533
M0002052,UBERON_0001018,2,0.7739678222378773
M0002052,UBERON_0006136,3,0.7869603488679562
M0002096,UBERON_0001594,1,0.8472677523146365
M0002096,UBERON_0006663,2,0.8360668112517433
M0002096,UBERON_0006665,3,0.9026730818173998
M0002097,UBERON_0004042,1,0.7922083283795651
M0002097,UBERON_0010421,2,0.7923797420131499
M0002097,UBERON_0004041,3,0.7869136306607079
M0002187,UBERON_0019042,1,0.6349940721311425
M0002187,UBERON_0000998,2,0.6322429442876418
M0002187,UBERON_0010147,3,0.6561287237335358
M0002196,UBERON_0002420,1,0.9369321285867278
M0002196,UBERON_0010011,2,0.9097090026370982
M0002196,UBERON_0006098,3,0.9207082865323767
M0002197,UBERON_0002023,1,0.8933036229272415
M0002197,UBERON_0005341,2,0.6561168399753767
M0002197,UBERON_0022398,3,0.6583952514144102
M0002218,UBERON_0001633,1,0.9441751078153328
M0002218,UBERON_0035489,2,0.899003213927169
M0002218,UBERON_0001636,3,0.8270141760231835
M0002222,UBERON_0002405,1,0.5695649061860342
M0002222,UBERON_0001251,2,0.5758617015676472
M0002222,UBERON_0001250,3,0.5695307575259054
M0002477,UBERON_0004058,1,0.8484013709519346
M0002477,UBERON_0001282,2,0.8799522890578015
M0002477,UBERON_0005171,3,0.8461523924680928
M0002482,UBERON_0003704,1,0.9049308041119292
M0002482,UBERON_0005171,2,0.9200869876483194
M0002482,UBERON_0001174,3,0.8948772177206535
M0002483,UBERON_0003704,1,0.9315085811514887
M0002483,UBERON_0005171,2,0.8779681319148179
M0002483,UBERON_0001176,3,0.8762520347999336
M0002490,UBERON_0002294,1,0.926500907508844
M0002490,UBERON_0002394,2,0.9379810435418278
M0002490,UBERON_0001174,3,0.8957605123838513
M0002628,UBERON_0001255,1,0.9436584673968745
M0002628,UBERON_0012378,2,0.9208344485909089
M0002628,UBERON_0001556,3,0.9146375734585713
M0002669,UBERON_0000178,1,0.9216740619156354
M0002669,UBERON_0001009,2,0.7126494430403152
M0002669,UBERON_0003910,3,0.6700839752083065
M0002677,UBERON_0000178,1,0.8429758190319601
M0002677,UBERON_0002390,2,0.7277776335495815
M0002677,UBERON_0001009,3,0.6724796809224982
M0002704,UBERON_0001919,1,0.652439330054609
M0002704,UBERON_0004701,2,0.6290480101588121
M0002704,UBERON_0004638,3,0.6859767945241889
M0002726,UBERON_0004537,1,0.9063960371228851
M0002726,UBERON_0002049,2,0.874752773011678
M0002726,UBERON_8410081,3,0.8718758140183522
M0002730,UBERON_0003499,1,0.7230861585622274
M0002730,UBERON_0036303,2,0.6857296380268219
M0002730,UBERON_0003947,3,0.6064028933936699
M0002731,UBERON_0004864,1,0.7628080218344439
M0002731,UBERON_0003501,2,0.7534479234678845
M0002731,UBERON_0005336,3,0.7694073953278413
M0002732,UBERON_0000473,1,0.7511520819067682
M0002732,UBERON_0005399,2,0.7504498236630589
M0002732,UBERON_0004909,3,0.7814215099581429
M0002767,UBERON_0002481,1,0.9474589388192203
M0002767,UBERON_0004755,2,0.9230834619016886
M0002767,UBERON_0001474,3,0.8898242463170453
M0002783,UBERON_0002371,1,0.940592117975812
M0002783,UBERON_0002483,2,0.7285098795349133
M0002783,UBERON_0004755,3,0.7454277404486821
M0002787,UBERON_0002371,1,0.8656271087592793
M0002787,UBERON_0002390,2,0.7091712794004
M0002787,UBERON_0004755,3,0.7365786535019859
M0002855,UBERON_0001398,1,0.9171748860682103
M0002855,UBERON_0003507,2,0.8431828390885316
M0002855,UBERON_0001399,3,0.8677042946499787
M0002856,UBERON_0001814,1,0.9625285933657994
M0002856,UBERON_0003433,2,0.8716539525293868
M0002856,UBERON_0001810,3,0.8818935462753498
M0002865,UBERON_0000955,1,0.8435001743720019
M0002865,UBERON_0001890,2,0.8405086906995187
M0002865,UBERON_0001893,3,0.8335986805318596
M0002866,UBERON_0001893,1,0.8180419410942348
M0002866,UBERON_0001890,2,0.8457564559105836
M0002866,UBERON_0000454,3,0.8142298048510807
M0002886,UBERON_0002298,1,0.8978357126769942
M0002886,UBERON_0019263,2,0.8047915581464872
M0002886,UBERON_0001896,3,0.8192730474505486
M0002904,UBERON_0018140,1,0.854946428429284
M0002904,UBERON_0001765,2,0.8180732471506184
M0002904,UBERON_0002030,3,0.8498492720108616
M0002925,UBERON_0012332,1,0.9560317910347713
M0002925,UBERON_0003885,2,0.8929234833679893
M0002925,UBERON_0001342,3,0.8946182393804007
M0002960,UBERON_0002185,1,0.9232636916969901
M0002960,UBERON_0002177,2,0.900626000079274
M0002960,UBERON_0002178,3,0.9213599482584359
M0002961,UBERON_0012067,1,0.9096740017465079
M0002961,UBERON_0002187,2,0.8815184986621871
M0002961,UBERON_0002185,3,0.883259094307745
M0002962,UBERON_0002040,1,0.9493466044998345
M0002962,UBERON_0003469,2,0.8978893087637015
M0002962,UBERON_0001592,3,0.8668793371321696
M0002984,UBERON_0001013,1,0.8533389324920281
M0002984,UBERON_0002190,2,0.7536526004480124
M0002984,UBERON_0002072,3,0.5856376464068552
M0002993,UBERON_0000320,1,0.8105375794316431
M0002993,UBERON_0011148,2,0.8551149340988314
M0002993,UBERON_0006925,3,0.787773165391335
M0003019,UBERON_0010147,1,0.8742111166893417
M0003019,UBERON_0006868,2,0.8951111846653546
M0003019,UBERON_0004054,3,0.785370330900507
M0003026,UBERON_0002353,1,0.9345898728869897
M0003026,UBERON_0010131,2,0.851931546169039
M0003026,UBERON_0011820,3,0.7770338209179424
M0003068,UBERON_0005057,1,0.6438367190321767
M0003068,UBERON_0002465,2,0.6211993078748005
M0003068,UBERON_0002193,3,0.6184044153826105
M0003069,UBERON_0004770,1,0.6582977822600299
M0003069,UBERON_0011139,2,0.6953994226722652
M0003069,UBERON_0002217,3,0.7323173918991177
M0003140,UBERON_0001450,1,0.9112233620331182
M0003140,UBERON_0005899,2,0.831440427977527
M0003140,UBERON_0001447,3,0.8390561086668568
M0003289,UBERON_0001982,1,0.8511933355674496
M0003289,UBERON_0003526,2,0.7867502691440622
M0003289,UBERON_0003499,3,0.7964663680886983
M0003449,UBERON_0009870,1,0.8492438908720494
M0003449,UBERON_0000945,2,0.8498879063154344
M0003449,UBERON_0001043,3,0.7681551416584339
M0003475,UBERON_0004535,1,0.9112034286235833
M0003475,UBERON_0007798,2,0.855508939255937
M0003475,UBERON_0004537,3,0.854946745033731
M0003539,UBERON_0005396,1,0.9492384788091215
M0003539,UBERON_0001531,2,0.9075359878934095
M0003539,UBERON_0035398,3,0.9065429952077851
M0003544,UBERON_0001070,1,0.965560171277316
M0003544,UBERON_0035398,2,0.9520129366565833
M0003544,UBERON_0001530,3,0.873818359278198
M0003545,UBERON_0001532,1,0.8677974768532597
M0003545,UBERON_0005396,2,0.8863398212931594
M0003545,UBERON_0004449,3,0.885709426648887
M0003546,UBERON_0009009,1,0.7625840749833465
M0003546,UBERON_0002024,2,0.6385720244654044
M0003546,UBERON_0004535,3,0.6427318895183957
M0003548,UBERON_0009009,1,0.9449122800609915
M0003548,UBERON_0005396,2,0.6914726780076926
M0003548,UBERON_0002024,3,0.7469195985822136
M0003552,UBERON_0001435,1,0.9717349247697572
M0003552,UBERON_0001480,2,0.8872241801346833
M0003552,UBERON_0001481,3,0.9140265154441268
M0003567,UBERON_0002418,1,0.9356340322187717
M0003567,UBERON_0001994,2,0.8832373134746326
M0003567,UBERON_0001996,3,0.8906835034796244
M0003569,UBERON_0010996,1,0.9282474142112608
M0003569,UBERON_0002418,2,0.8061632904563267
M0003569,UBERON_0011589,3,0.861433691166151
M0003689,UBERON_0002792,1,0.8025376343014237
M0003689,UBERON_0006461,2,0.7447862543862306
M0003689,UBERON_0026246,3,0.7485152089608776
M0003691,UBERON_0001873,1,0.9438094566449581
M0003691,UBERON_0010011,2,0.7994245039297214
M0003691,UBERON_0005382,3,0.8316060026330885
M0003697,UBERON_0003712,1,0.9376511070169509
M0003697,UBERON_0006615,2,0.8279995496496774
M0003697,UBERON_0005475,3,0.8172490940499295
M0003712,UBERON_0001153,1,0.8536405520821386
M0003712,UBERON_0000314,2,0.8340682459908826
M0003712,UBERON_0004927,3,0.8445373867574764
M0003735,UBERON_0001640,1,0.9642154934106965
M0003735,UBERON_0005436,2,0.86311063860904
M0003735,UBERON_0009025,3,0.8641457965235216
M0003739,UBERON_0005488,1,0.8877575919089324
M0003739,UBERON_0035772,2,0.8784806957789222
M0003739,UBERON_0002262,3,0.8662773163940182
M0003801,UBERON_0001017,1,0.8079243563059811
M0003801,UBERON_0016548,2,0.8407676149408866
M0003801,UBERON_0010743,3,0.7822038261406942
M0003857,UBERON_0002129,1,0.9510514026108613
M0003857,UBERON_0002749,2,0.8642265394320843
M0003857,UBERON_0004004,3,0.7869704301424656
M0003861,UBERON_0002130,1,0.9205230466492557
M0003861,UBERON_0007416,2,0.8517184239905575
M0003861,UBERON_0002152,3,0.849512762533166
M0003866,UBERON_0009688,1,0.7381007364760784
M0003866,UBERON_0009689,2,0.734118327042373
M0003866,UBERON_0003472,3,0.7316372942427837
M0003867,UBERON_0002037,1,0.9163234680196977
M0003867,UBERON_0002152,2,0.8766385971526556
M0003867,UBERON_0002163,3,0.8893623253286502
M0003873,UBERON_0002289,1,0.8826141856722661
M0003873,UBERON_0004086,2,0.8481058329291917
M0003873,UBERON_0002291,3,0.8124893722618882
M0003874,UBERON_0004449,1,0.9581962463353513
M0003874,UBERON_0001636,2,0.8952720339708076
M0003874,UBERON_0001627,3,0.8772621053715886
M0003878,UBERON_0016529,1,0.8683865027127812
M0003878,UBERON_0019264,2,0.8512262948443948
M0003878,UBERON_0000956,3,0.825012552460698
M0003879,UBERON_0034891,1,0.906381975341421
M0003879,UBERON_0002022,2,0.8464209074099721
M0003879,UBERON_0016542,3,0.7778081164469783
M0003897,UBERON_0001663,1,0.943260030631595
M0003897,UBERON_0016559,2,0.9307992525539479
M0003897,UBERON_0016564,3,0.91021509871645
M0003903,UBERON_0005282,1,0.9556978464299952
M0003903,UBERON_0005281,2,0.940849899948121
M0003903,UBERON_0002422,3,0.9214710308196605
M0003929,UBERON_0003725,1,0.9280751284910587
M0003929,UBERON_0001813,2,0.7792969040259747
M0003929,UBERON_0000962,3,0.8522886104863145
M0003931,UBERON_0006072,1,0.9344463049689902
M0003931,UBERON_0002413,2,0.9532008246464898
M0003931,UBERON_0003458,3,0.9132069772891956
M0003947,UBERON_0000002,1,0.9411221161942251
M0003947,UBERON_0013761,2,0.9307904079586795
M0003947,UBERON_0000458,3,0.9006485711845992
M0004020,UBERON_0019304,1,0.6812054059138462
M0004020,UBERON_0004456,2,0.706268582243638
M0004020,UBERON_0001579,3,0.677485856125463
M0004089,UBERON_0011309,1,0.8136398264242519
M0004089,UBERON_0001684,2,0.7485750305736565
M0004089,UBERON_0008596,3,0.7478553307616541
M0004293,UBERON_8410062,1,0.7740637856603707
M0004293,UBERON_0011929,2,0.7881642169758498
M0004293,UBERON_0011925,3,0.7364719836891036
M0004330,UBERON_0009675,1,0.9567946233086142
M0004330,UBERON_0003721,2,0.826066682208449
M0004330,UBERON_0036216,3,0.7741755182876374
M0004331,UBERON_0002133,1,0.8036116741810897
M0004331,UBERON_0000946,2,0.8012228996077665
M0004331,UBERON_0002494,3,0.7989270479039436
M0004341,UBERON_0009995,1,0.9196448463187914
M0004341,UBERON_8600031,2,0.9287379912076376
M0004341,UBERON_8600030,3,0.9394313936598125
M0004346,UBERON_0001776,1,0.9087971086612162
M0004346,UBERON_0001768,2,0.83050793357658
M0004346,UBERON_0005336,3,0.8852428104827359
M0004348,UBERON_0003947,1,0.9068261082789147
M0004348,UBERON_0004086,2,0.823915755287763
M0004348,UBERON_0005358,3,0.8420676462174176
M0004454,UBERON_0001213,1,0.674611117841325
M0004454,UBERON_0005435,2,0.7570020730125373
M0004454,UBERON_0001007,3,0.6806038289958546
M0004476,UBERON_0001775,1,0.9617460652671584
M0004476,UBERON_0010427,2,0.9039533771532765
M0004476,UBERON_0001778,3,0.8856689358022243
M0004501,UBERON_0006764,1,0.8644168693839369
M0004501,UBERON_0001628,2,0.8288754350076303
M0004501,UBERON_0001624,3,0.8259991859598941
M0004510,UBERON_0002291,1,0.7564644253155176
M0004510,UBERON_0001635,2,0.787965088737955
M0004510,UBERON_0001669,3,0.744084414443041
M0004545,UBERON_0001105,1,0.9104499791250721
M0004545,UBERON_0006805,2,0.8226104773461201
M0004545,UBERON_0003460,3,0.7484537861896765
M0004573,UBERON_0035650,1,0.8670856940044418
M0004573,UBERON_0008323,2,0.8505084360697096
M0004573,UBERON_0008322,3,0.8331251724251717
M0004681,UBERON_0001350,1,0.9269988797861302
M0004681,UBERON_0001095,2,0.7918215030005201
M0004681,UBERON_0003690,3,0.750430556486758
M0004688,UBERON_0001648,1,0.7841030685421917
M0004688,UBERON_0006934,2,0.7169461645660921
M0004688,UBERON_0002276,3,0.7491462646835466
M0004808,UBERON_0001155,1,0.9315489114259479
M0004808,UBERON_0000059,2,0.8717817151136585
M0004808,UBERON_0004990,3,0.8467690311478577
M0004860,UBERON_0001174,1,0.9328482747787893
M0004860,UBERON_0005171,2,0.9054039450846786
M0004860,UBERON_0001175,3,0.8935518119115593
M0005012,UBERON_0001811,1,0.8932261825347471
M0005012,UBERON_0006763,2,0.8614058824945331
M0005012,UBERON_0000964,3,0.7633257905683959
M0005176,UBERON_0000964,1,0.9275590120140355
M0005176,UBERON_0003952,2,0.8295550229803953
M0005176,UBERON_0001772,3,0.8401581678692156
M0005184,UBERON_0003952,1,0.9302160544928999
M0005184,UBERON_0000964,2,0.8551637609155683
M0005184,UBERON_0001773,3,0.8020940993073894
M0005197,UBERON_0003498,1,0.9040591652286881
M0005197,UBERON_0005985,2,0.9495598335041003
M0005197,UBERON_0004148,3,0.8829371822928097
M0005203,UBERON_0005058,1,0.6336797237371128
M0005203,UBERON_0003937,2,0.6179890167843748
M0005203,UBERON_0007023,3,0.5873497368503388
M0005205,UBERON_0002314,1,0.9096004607173431
M0005205,UBERON_0002259,2,0.9057522199804406
M0005205,UBERON_0001945,3,0.8145557118802784
M0005206,UBERON_0002336,1,0.9136559438184599
M0005206,UBERON_0002473,2,0.8212198167528784
M0005206,UBERON_0005340,3,0.7994290288410537
M0005207,UBERON_0002512,1,0.9276702431401622
M0005207,UBERON_2001571,2,0.92856353111006
M0005207,UBERON_0000450,3,0.8826800651046116
M0005212,UBERON_0000369,1,0.9287886890024235
M0005212,UBERON_0005382,2,0.8645946908153523
M0005212,UBERON_0010011,3,0.8545128371316827
M0005277,UBERON_0001677,1,0.8049977077792335
M0005277,UBERON_0001676,2,0.8111338916472298
M0005277,UBERON_0011159,3,0.805458423904076
M0005281,UBERON_0001785,1,0.8708268270156387
M0005281,UBERON_0011779,2,0.8229046094483111
M0005281,UBERON_0000126,3,0.8328320313035286
M0005282,UBERON_0015704,1,0.8794786157741172
M0005282,UBERON_0006615,2,0.8499832671775434
M0005282,UBERON_0017640,3,0.8593701206326682
M0005283,UBERON_0011159,1,0.7447264215712708
M0005283,UBERON_0004766,2,0.7374062405756029
M0005283,UBERON_0000210,3,0.7551028228799166
M0005321,UBERON_0002375,1,0.9444871791642848
M0005321,UBERON_0001739,2,0.8800381809931401
M0005321,UBERON_0001740,3,0.8743097128432341
M0005550,UBERON_0001152,1,0.9166325540684858
M0005550,UBERON_0002394,2,0.8786426372987148
M0005550,UBERON_0001174,3,0.902169000417153
M0005719,UBERON_0001987,1,0.7867476494512096
M0005719,UBERON_8600019,2,0.7674626916621234
M0005719,UBERON_0001295,3,0.7954838486648107
M0005720,UBERON_0001295,1,0.7470012046393707
M0005720,UBERON_0022356,2,0.7294130995707372
M0005720,UBERON_0004811,3,0.7435224604158028
M0005769,UBERON_0007228,1,0.868453820141224
M0005769,UBERON_0002824,2,0.8078396726961993
M0005769,UBERON_0001648,3,0.7683864375024977
M0005827,UBERON_0016548,1,0.577493321976905
M0005827,UBERON_0000125,2,0.5811858926445762
M0005827,UBERON_0001016,3,0.6193920900209581
M0005828,UBERON_0010417,1,0.7180224883333571
M0005828,UBERON_0010394,2,0.7287638744306473
M0005828,UBERON_0034769,3,0.695357666933827
M0005843,UBERON_0004103,1,0.7678849558854166
M0005843,UBERON_0004527,2,0.7287192597889391
M0005843,UBERON_0004742,3,0.7456285093202174
M0005965,UBERON_0012360,1,0.7388738118445506
M0005965,UBERON_0004742,2,0.7659311372661931
M0005965,UBERON_0011597,3,0.7268675469827489
M000605189,UBERON_0002407,1,0.8301346096772769
M000605189,UBERON_0015410,2,0.7839817684608222
M000605189,UBERON_0001590,3,0.6660189012410771
M000605281,UBERON_0015593,1,0.7436189726987892
M000605281,UBERON_0001870,2,0.7284353842611898
M000605281,UBERON_0002795,3,0.727814756201784
M000605286,UBERON_0003640,1,0.7286281591781754
M000605286,UBERON_0003650,2,0.7570751440727576
M000605286,UBERON_0015180,3,0.7344921682257164
M000605508,UBERON_0002481,1,0.6623769243440863
M000605508,UBERON_0001474,2,0.6053303114625739
M000605508,UBERON_0002514,3,0.6146612074840113
M000606072,UBERON_0012332,1,0.8178338020362086
M000606072,UBERON_0008841,2,0.7861094401106548
M000606072,UBERON_0003885,3,0.7535837134776405
M000606073,UBERON_0006588,1,0.9299918641905558
M000606073,UBERON_0001247,2,0.8761922106440075
M000606073,UBERON_0006587,3,0.869627620458668
M000606074,UBERON_0001464,1,0.7793316574099168
M000606074,UBERON_0008846,2,0.7749561459152439
M000606074,UBERON_0011088,3,0.7896488838280719
M0006068,UBERON_0000964,1,0.7662634923032439
M0006068,UBERON_0001985,2,0.7244800195252694
M0006068,UBERON_0003952,3,0.7333276677354026
M000607750,UBERON_0001013,1,0.8571037103273015
M000607750,UBERON_0002072,2,0.5457656917087657
M000607750,UBERON_0002190,3,0.7650418944530402
M000611239,UBERON_0006633,1,0.8580430978946966
M000611239,UBERON_0007829,2,0.7787743185634265
M000611239,UBERON_0010741,3,0.8233129337351429
M000611246,UBERON_0011823,1,0.7024945022771371
M000611246,UBERON_0011824,2,0.7240376731496092
M000611246,UBERON_0008846,3,0.6529286268783312
M000611270,UBERON_0003252,1,0.935528747309592
M000611270,UBERON_0002228,2,0.9054131187296507
M000611270,UBERON_0004603,3,0.8838342274674253
M000611362,UBERON_0002414,1,0.6815281653129345
M000611362,UBERON_0015009,2,0.6876652380602393
M000611362,UBERON_0006074,3,0.6477037707582578
M000611368,UBERON_0002414,1,0.7298920276298063
M000611368,UBERON_0006074,2,0.6899252643715589
M000611368,UBERON_0015009,3,0.7181089915734452
M000611425,UBERON_0002463,1,0.8570616210457027
M000611425,UBERON_0001375,2,0.7733432888967172
M000611425,UBERON_0009987,3,0.751264226420414
M000611429,UBERON_0002463,1,0.91854141703676
M000611429,UBERON_0001375,2,0.8254903692933209
M000611429,UBERON_0001374,3,0.8399906257555018
M000611470,UBERON_0010994,1,0.7810439399119827
M000611470,UBERON_0000144,2,0.7756465672654365
M000611470,UBERON_0011575,3,0.7888958574434262
M000612947,UBERON_0016386,1,0.6772742133935965
M000612947,UBERON_8470001,2,0.6562917856512911
M000612947,UBERON_0015876,3,0.6771376690718351
M000612948,UBERON_0002421,1,0.6427456943405653
M000612948,UBERON_0022383,2,0.6712192905066519
M000612948,UBERON_0002973,3,0.674060693117859
M000612949,UBERON_0022383,1,0.5941469632318145
M000612949,UBERON_0002973,2,0.6074602777251563
M000612949,UBERON_0023787,3,0.5903220979899308
M000612951,UBERON_0006083,1,0.8912484262731041
M000612951,UBERON_0022383,2,0.8326888847656096
