subject_id,subject_label,predicate_id,object_id,object_label,score,comment,mapping_justification
http://id.nlm.nih.gov/mesh/M0000081,Accessory Nerve,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001647,facial nerve,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000110,Acetabulum,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001464,hip,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000110,Acetabulum,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0008202,bone of hip region,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000110,Acetabulum,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0006767,head of femur,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000199,Achilles Tendon,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001389,soleus muscle,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000199,Achilles Tendon,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001450,calcaneus,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000199,Achilles Tendon,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0015014,calcaneum endochondral element,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000241,Vestibulocochlear Nerve,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001648,vestibulocochlear nerve,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000241,Vestibulocochlear Nerve,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0002824,vestibular ganglion,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000241,Vestibulocochlear Nerve,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0007228,vestibular nucleus,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000262,Acromioclavicular Joint,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0003461,shoulder bone,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000262,Acromioclavicular Joint,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0006633,coracoid process of scapula,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000262,Acromioclavicular Joint,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001105,clavicle bone,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000263,Acromion,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0003461,shoulder bone,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000263,Acromion,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0006849,scapula,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000263,Acromion,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0006633,coracoid process of scapula,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000267,Acrosome,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0000086,zona pellucida,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000267,Acrosome,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0011858,acinus of exocrine gland,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000267,Acrosome,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0004179,prostate glandular acinus,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000365,Adenoids,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001735,tonsillar ring,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000365,Adenoids,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001728,nasopharynx,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000365,Adenoids,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0002372,tonsil,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000425,Adipose Tissue,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001013,adipose tissue,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000425,Adipose Tissue,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0002190,subcutaneous adipose tissue,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000425,Adipose Tissue,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0002072,hypodermis,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000455,Adnexa Uteri,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0003975,internal female genitalia,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000455,Adnexa Uteri,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0003889,fallopian tube,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000455,Adnexa Uteri,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_8410010,fimbria of fallopian tube,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000476,Adrenal Cortex,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001851,cortex,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000476,Adrenal Cortex,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0013191,ovarian cortex,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000476,Adrenal Cortex,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001225,cortex of kidney,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000486,Adrenal Glands,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0005624,suprarenal artery,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000486,Adrenal Glands,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000486,Adrenal Glands,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0015204,glandular system,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000489,Adrenal Medulla,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0000958,medulla of organ,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000489,Adrenal Medulla,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0010133,neuroendocrine gland,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000489,Adrenal Medulla,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000496,Adrenergic Fibers,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0011926,postganglionic sympathetic fiber,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000496,Adrenergic Fibers,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0034729,sympathetic nerve,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000496,Adrenergic Fibers,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0011924,postganglionic autonomic fiber,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000529,Afferent Pathways,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001032,sensory system,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000529,Afferent Pathways,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001021,nerve,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000529,Afferent Pathways,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0000010,peripheral nervous system,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000834,Alveolar Process,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0004103,alveolar ridge,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000834,Alveolar Process,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0004527,alveolar process of maxilla,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000834,Alveolar Process,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0005871,palatine process of maxilla,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001044,Amygdala,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001876,amygdala,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001044,Amygdala,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0002892,medial amygdaloid nucleus,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001044,Amygdala,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0002889,medial part of basal amygdaloid nucleus,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001253,Ankle Joint,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0002395,talus,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001253,Ankle Joint,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0011679,proximal tarsal bone,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001253,Ankle Joint,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0015180,neck of talus,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001297,Anterior Chamber,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001801,anterior segment of eyeball,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001297,Anterior Chamber,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0005969,eye trabecular meshwork,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001297,Anterior Chamber,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0011892,anterior uvea,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001299,Anterior Eye Segment,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001801,anterior segment of eyeball,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001299,Anterior Eye Segment,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0011892,anterior uvea,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001299,Anterior Eye Segment,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0000964,cornea,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001300,Anterior Horn Cells,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0002257,ventral horn of spinal cord,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001300,Anterior Horn Cells,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0014621,cervical spinal cord ventral horn,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001300,Anterior Horn Cells,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0014610,thoracic spinal cord ventral horn,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001371,Antibody-Producing Cells,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0010754,germinal center,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001371,Antibody-Producing Cells,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001249,spleen lymphoid follicle,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001371,Antibody-Producing Cells,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0002405,immune system,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001402,Antigen-Presenting Cells,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_8410066,lymph node paracortex,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001402,Antigen-Presenting Cells,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001744,lymphoid tissue,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001402,Antigen-Presenting Cells,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0002405,immune system,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001526,Anal Canal,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0000159,anal canal,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001526,Anal Canal,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0006866,terminal part of digestive tract,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001526,Anal Canal,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0015716,anal canal epithelium,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001539,Aorta,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0000947,aorta,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001539,Aorta,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0010191,aortic system,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001539,Aorta,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001515,thoracic aorta,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001541,"Aorta, Abdominal",skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001516,abdominal aorta,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001541,"Aorta, Abdominal",skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0012254,abdominal aorta artery,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001541,"Aorta, Abdominal",skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001514,descending aorta,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001542,"Aorta, Thoracic",skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001515,thoracic aorta,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001542,"Aorta, Thoracic",skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0002345,descending thoracic aorta,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001542,"Aorta, Thoracic",skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0000947,aorta,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001548,Aortic Bodies,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0009009,carotid sinus nerve,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001548,Aortic Bodies,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0010191,aortic system,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001548,Aortic Bodies,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0035772,aortic plexus,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001553,Aortic Valve,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0002137,aortic valve,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001553,Aortic Valve,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0005623,semi-lunar valve,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001553,Aortic Valve,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0000946,cardiac valve,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001590,Apocrine Glands,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001820,sweat gland,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001590,Apocrine Glands,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0008974,apocrine gland,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001590,Apocrine Glands,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0002419,skin gland,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001611,Appendix,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001154,vermiform appendix,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001611,Appendix,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0004989,mucosa of appendix,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001611,Appendix,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001636,Aqueous Humor,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001801,anterior segment of eyeball,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001636,Aqueous Humor,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001778,ciliary epithelium,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001636,Aqueous Humor,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0003956,aqueous drainage system,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001655,Arachnoid,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0002360,meninx,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001655,Arachnoid,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0010743,meningeal cluster,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001655,Arachnoid,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0002363,dura mater,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001670,Arcuate Nucleus of Hypothalamus,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001898,hypothalamus,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001670,Arcuate Nucleus of Hypothalamus,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0006568,hypothalamic nucleus,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001670,Arcuate Nucleus of Hypothalamus,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0000435,lateral tuberal nucleus,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001698,Bones of Upper Extremity,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0003460,arm bone,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001698,Bones of Upper Extremity,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0004250,upper arm bone,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001698,Bones of Upper Extremity,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0000976,humerus,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001699,Arm Bones,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0003460,arm bone,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001699,Arm Bones,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0000976,humerus,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001699,Arm Bones,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0004250,upper arm bone,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001731,Arteries,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0003509,arterial blood vessel,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001731,Arteries,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001637,artery,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001731,Arteries,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0004572,arterial system,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001733,Arterioles,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001980,arteriole,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001733,Arterioles,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0003495,respiratory system arteriole,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001733,Arterioles,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_8600077,pulmonary arteriole,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001736,Arteriovenous Anastomosis,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0010523,microcirculatory vessel,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001736,Arteriovenous Anastomosis,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0003509,arterial blood vessel,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001736,Arteriovenous Anastomosis,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001980,arteriole,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001782,Arytenoid Cartilage,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001740,arytenoid cartilage,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001782,Arytenoid Cartilage,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0010958,arytenoid muscle,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001782,Arytenoid Cartilage,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0010932,crico-arytenoid muscle,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001890,Astrocytes,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0011215,central nervous system cell part cluster,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001890,Astrocytes,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0036302,vasculature of central nervous system plus retina,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001890,Astrocytes,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0003528,brain gray matter,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001911,Atlanto-Axial Joint,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001092,vertebral bone 1,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001911,Atlanto-Axial Joint,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0004096,odontoid process of cervical vertebra 2,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001911,Atlanto-Axial Joint,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001093,vertebral bone 2,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001912,Atlanto-Occipital Joint,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001092,vertebral bone 1,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001912,Atlanto-Occipital Joint,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0007914,bone of craniocervical region,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001912,Atlanto-Occipital Joint,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001676,occipital bone,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001913,Cervical Atlas,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001092,vertebral bone 1,1,,semapv:SemanticSimilarityThresholdMatching
