source,target,rank,score
M0002049,UBERON_0001394,1,0.9378271855578802
M0002049,UBERON_0001584,2,0.8031516829864875
M0002049,UBERON_0001533,3,0.7963258164882265
M0002050,UBERON_0000985,1,0.9171037172974237
M0002050,UBERON_0009472,2,0.8045701410328766
M0002050,UBERON_0001394,3,0.8676887717464176
M0002051,UBERON_0002413,1,0.854649015809806
M0002051,UBERON_2001169,2,0.8625288730305201
M0002051,UBERON_4300185,3,0.8479398388342125
M0002052,CL_0000540,1,0.7506615948913593
M0002052,UBERON_0001018,2,0.7680844029283938
M0002052,CL_0002319,3,0.7375222509374939
M0002096,UBERON_0001594,1,0.9213906321020086
M0002096,UBERON_0012197,2,0.778676865005845
M0002096,UBERON_0006663,3,0.8290955796089715
M0002097,CL_0002117,1,0.85367449170644
M0002097,CL_0000785,2,0.8952781039766708
M0002097,CL_0000787,3,0.8766232071394972
M0002187,UBERON_0000460,1,0.818589166684574
M0002187,UBERON_0010150,2,0.8201940018200163
M0002187,UBERON_0000461,3,0.7451732435462124
M0002196,UBERON_0010011,1,0.9039030147860515
M0002196,UBERON_0002420,2,0.9254896770517556
M0002196,UBERON_0023920,3,0.8603154770780899
M0002197,UBERON_0002729,1,0.8073699084540545
M0002197,UBERON_0002023,2,0.81466941144211
M0002197,UBERON_0014528,3,0.7152268947587039
M0002218,UBERON_0001636,1,0.8350455582230025
M0002218,UBERON_0035489,2,0.9217452607234798
M0002218,UBERON_0001633,3,0.9330837630530555
M0002222,CL_0000767,1,0.839681960420143
M0002222,CL_0000043,2,0.9100595789505824
M0002222,CL_0000768,3,0.6940971425579971
M0002477,UBERON_0001282,1,0.8496243766230168
M0002477,UBERON_0003704,2,0.8493252334346822
M0002477,UBERON_0001283,3,0.9034463729661681
M0002482,UBERON_0001174,1,0.9036088098305092
M0002482,UBERON_0002394,2,0.9093522061996501
M0002482,UBERON_0001176,3,0.9042693704841541
M0002483,UBERON_0003704,1,0.9142491651251083
M0002483,UBERON_0005605,2,0.8983610820012724
M0002483,UBERON_0002394,3,0.8921722219374673
M0002490,UBERON_0002294,1,0.9264420036842198
M0002490,UBERON_0004058,2,0.8966971522181423
M0002490,UBERON_0001174,3,0.8758113512556938
M0002628,UBERON_0018707,1,0.8787132025139188
M0002628,UBERON_0001255,2,0.9137015461779263
M0002628,UBERON_0000381,3,0.843166815311146
M0002669,UBERON_0001969,1,0.8067581690544193
M0002669,UBERON_0000178,2,0.9068727182386918
M0002669,UBERON_0013756,3,0.7996013019525982
M0002677,CL_0000081,1,0.8975833199767723
M0002677,UBERON_0000178,2,0.7574777339908971
M0002677,CL_0000763,3,0.752858862242035
M0002704,CL_0000233,1,0.8725841860454474
M0002704,CL_0000556,2,0.7135622570405838
M0002704,CL_0002027,3,0.733574653484103
M0002726,UBERON_0003509,1,0.8801689859037238
M0002726,UBERON_0000055,2,0.8381470392302868
M0002726,UBERON_0001981,3,0.8815800483062218
M0002730,UBERON_0000201,1,0.9203993884971473
M0002730,UBERON_0013694,2,0.8378525479134171
M0002730,UBERON_0000202,3,0.8786955323326158
M0002731,UBERON_0001788,1,0.7524823504035145
M0002731,CL_0002585,2,0.7685362949684426
M0002731,UBERON_0003957,3,0.741900090695834
M0002732,UBERON_0036185,1,0.9179098688713265
M0002732,UBERON_0014914,2,0.9167002198306639
M0002732,UBERON_0004910,3,0.8175503210633647
M0002767,UBERON_0004755,1,0.8892082640970221
M0002767,UBERON_0001474,2,0.8946451743765291
M0002767,UBERON_0002481,3,0.909294145886936
M0002783,UBERON_0002371,1,0.8196130287166697
M0002783,UBERON_0000332,2,0.8866087809246826
M0002783,UBERON_0000361,3,0.8877095142322061
M0002787,UBERON_0002371,1,0.8132920688036268
M0002787,CL_0002092,2,0.8281208379597267
M0002787,UBERON_0000361,3,0.860185381326351
M0002855,UBERON_0035359,1,0.8929863670164199
M0002855,UBERON_0001398,2,0.8762516633656898
M0002855,UBERON_0003507,3,0.9030963193616917
M0002856,UBERON_0001814,1,0.9597441324566136
M0002856,UBERON_0003433,2,0.8707908017452306
M0002856,UBERON_0004216,3,0.8909698472789193
M0002865,UBERON_0000956,1,0.7577160759928666
M0002865,UBERON_0001444,2,0.7592445341471785
M0002865,UBERON_0001893,3,0.7613865563134129
M0002866,UBERON_0016526,1,0.8161694844949889
M0002866,UBERON_0002037,2,0.8178135544250936
M0002866,UBERON_0014648,3,0.8259866675774896
M0002886,UBERON_0002298,1,0.8121001480182333
M0002886,UBERON_0002028,2,0.7617134472650591
M0002886,UBERON_0001896,3,0.7603517961074899
M0002904,UBERON_0005200,1,0.898666043345031
M0002904,UBERON_0000310,2,0.9221358950399693
M0002904,UBERON_0001911,3,0.8528824540077731
M0002925,UBERON_0012332,1,0.9377107549648985
M0002925,UBERON_0006589,2,0.8355415945893813
M0002925,UBERON_0036262,3,0.7974339917958876
M0002960,UBERON_0002186,1,0.9045204019101644
M0002960,UBERON_0002188,2,0.8836647471022263
M0002960,UBERON_0002182,3,0.8842641272624866
M0002961,UBERON_0002186,1,0.9313731811657572
M0002961,UBERON_0003543,2,0.9372107566917905
M0002961,UBERON_0003538,3,0.8899660607139408
M0002962,UBERON_0002040,1,0.9134629616697878
M0002962,UBERON_0003469,2,0.8817047750936138
M0002962,UBERON_0003505,3,0.8633494994385487
M0002984,UBERON_0001348,1,0.8974821549402779
M0002984,CL_0000449,2,0.9432761291782517
M0002984,CL_0002335,3,0.8616488881542493
M0002993,UBERON_0001212,1,0.9250879879836355
M0002993,UBERON_0006924,2,0.8302467402468103
M0002993,UBERON_0011953,3,0.8167167087827535
M0003019,UBERON_0002366,1,0.9001634389141969
M0003019,UBERON_0010151,2,0.8919709996558449
M0003019,UBERON_0004691,3,0.9068636617487259
M0003026,UBERON_0002353,1,0.8751294698059643
M0003026,UBERON_2005075,2,0.8520602977827965
M0003026,UBERON_0004146,3,0.856136760889697
M0003068,UBERON_0013119,1,0.655399136142158
M0003068,UBERON_0009115,2,0.6887312366466302
M0003068,UBERON_0002465,3,0.6391458300960897
M0003069,UBERON_0003668,1,0.9047446544360472
M0003069,UBERON_0007616,2,0.8037314445865348
M0003069,UBERON_0007617,3,0.7005741842723707
M0003140,UBERON_0015875,1,0.8952055836531173
M0003140,UBERON_0001450,2,0.9215100970703821
M0003140,UBERON_7500094,3,0.8754615950477894
M0003289,UBERON_0001982,1,0.8999430127415101
M0003289,UBERON_0013757,2,0.8809189547989167
M0003289,UBERON_0013141,3,0.875339426372869
M0003449,UBERON_0001162,1,0.8991197186674449
M0003449,UBERON_0004996,2,0.8835281612918735
M0003449,UBERON_0001276,3,0.8286488218011799
M0003475,UBERON_0004535,1,0.919044454173319
M0003475,UBERON_0001009,2,0.8962377320115333
M0003475,UBERON_0007798,3,0.8421912813827128
M0003539,UBERON_0012320,1,0.9026692811980717
M0003539,UBERON_0001532,2,0.8982059297206186
M0003539,UBERON_0001530,3,0.9113189019607034
M0003544,UBERON_0001530,1,0.9022752516765359
M0003544,UBERON_0035398,2,0.9042087012546209
M0003544,UBERON_0001070,3,0.9088359323876829
M0003545,UBERON_0001532,1,0.9214018411124839
M0003545,UBERON_0001530,2,0.8951246290005729
M0003545,UBERON_0035237,3,0.8838464384083523
M0003546,UBERON_0001629,1,0.9327661989100795
M0003546,UBERON_0034971,2,0.8593905150156482
M0003546,CL_0000206,3,0.8043434845054459
M0003548,UBERON_0003708,1,0.9277549353647575
M0003548,UBERON_0009009,2,0.8835032155480856
M0003548,UBERON_0004019,3,0.8449601139330475
M0003552,UBERON_0001432,1,0.8431745266891402
M0003552,UBERON_0015087,2,0.8450477836693464
M0003552,UBERON_0001435,3,0.8686173493737755
M0003567,UBERON_0008115,1,0.8756306007964108
M0003567,UBERON_4000108,2,0.8704353516775799
M0003567,UBERON_0001994,3,0.9074065156353485
M0003569,CL_1001607,1,0.868880953280757
M0003569,UBERON_0010996,2,0.943797491258316
M0003569,UBERON_4000003,3,0.8537019465588364
M0003689,UBERON_0005437,1,0.7603960676667821
M0003689,UBERON_0005848,2,0.8358529834307784
M0003689,UBERON_0012337,3,0.8983169514391364
M0003691,UBERON_0001873,1,0.8632396101088292
M0003691,UBERON_0002626,2,0.8317096399155147
M0003691,UBERON_0002420,3,0.8354040238418036
M0003697,UBERON_0003712,1,0.8545685684163439
M0003697,UBERON_0000457,2,0.8713215020161281
M0003697,UBERON_0034940,3,0.8288499000557975
M0003712,UBERON_0009697,1,0.8079708705073785
M0003712,UBERON_0000314,2,0.822257686401773
M0003712,UBERON_0001154,3,0.8454235231147622
M0003735,UBERON_0001640,1,0.9656217594614193
M0003735,UBERON_3010499,2,0.9005079066177061
M0003735,UBERON_2000484,3,0.9183141913579734
M0003739,UBERON_0005479,1,0.8515209829818406
M0003739,UBERON_0003429,2,0.8520477309184034
M0003739,UBERON_0002010,3,0.934770241824566
M0003801,UBERON_0023879,1,0.8507359250584352
M0003801,UBERON_0001016,2,0.8151943718430658
M0003801,UBERON_0016548,3,0.7628860936395814
M0003857,UBERON_0002129,1,0.9198856143127611
M0003857,UBERON_2000188,2,0.890701300281163
M0003857,UBERON_0005293,3,0.8835067603029098
M0003861,UBERON_0002130,1,0.8801693214191108
M0003861,UBERON_0008995,2,0.8882302917925029
M0003861,UBERON_2000188,3,0.8555475205499118
M0003866,UBERON_0014908,1,0.8862750599704449
M0003866,UBERON_0008788,2,0.7386442199535712
M0003866,UBERON_0012175,3,0.7456746565594047
M0003867,UBERON_0002037,1,0.9204569603850689
M0003867,UBERON_0002129,2,0.8951685729676137
M0003867,UBERON_0005293,3,0.9243426674376196
M0003873,UBERON_0002897,1,0.8171373538523088
M0003873,UBERON_0002289,2,0.9056864250821661
M0003873,UBERON_0005282,3,0.8053283024882322
M0003874,UBERON_2005020,1,0.8892578319187983
M0003874,UBERON_0001624,2,0.8643687189863899
M0003874,UBERON_0004449,3,0.8779956082864688
M0003878,UBERON_0000956,1,0.8323268865416072
M0003878,CL_0010012,2,0.8160642550670995
M0003878,UBERON_0016529,3,0.8426692391225516
M0003879,UBERON_0034891,1,0.8242487745804381
M0003879,UBERON_0002022,2,0.8170630817801718
M0003879,UBERON_0002713,3,0.7798255699752108
M0003897,UBERON_0016559,1,0.9070937948741444
M0003897,UBERON_0035152,2,0.8919010208566989
M0003897,UBERON_0001663,3,0.8917366714360202
M0003903,UBERON_0004086,1,0.895419633931229
M0003903,UBERON_0002285,2,0.8843846645326654
M0003903,UBERON_0005281,3,0.8794156226210277
M0003929,UBERON_0003430,1,0.8709677422611009
M0003929,UBERON_0003725,2,0.9102706650177645
M0003929,UBERON_0000962,3,0.780597825736947
M0003931,UBERON_0002413,1,0.9343160833211944
M0003931,UBERON_0006072,2,0.9280259563994309
M0003931,UBERON_0003458,3,0.9082718648762896
M0003947,UBERON_0000458,1,0.8830697546315418
M0003947,UBERON_0012249,2,0.8708481688824378
M0003947,UBERON_0000002,3,0.9013385072518796
M0004020,CL_0000206,1,0.9160822097507004
M0004020,UBERON_0018391,2,0.8613789608425739
M0004020,UBERON_0001629,3,0.7895940234987253
M0004089,UBERON_0008199,1,0.8201495787315858
M0004089,UBERON_2001969,2,0.7980705253599074
M0004089,UBERON_1000000,3,0.794863834666981
M0004293,CL_0000108,1,0.8240046396720873
M0004293,UBERON_0025595,2,0.8318145892599565
M0004293,CL_3000003,3,0.7331541009833435
M0004330,UBERON_2000430,1,0.7802913413410618
M0004330,UBERON_0009675,2,0.9156121855518073
M0004330,UBERON_0003721,3,0.7580372531855671
M0004331,UBERON_0014851,1,0.9413726540539955
M0004331,UBERON_0005994,2,0.951306840442678
M0004331,UBERON_0014852,3,0.8324578187466648
M0004341,UBERON_8600031,1,0.9246959660827628
M0004341,UBERON_8600041,2,0.9237938662856123
M0004341,UBERON_0007106,3,0.9159776364617387
M0004346,UBERON_0001776,1,0.927537670749139
M0004346,UBERON_0019207,2,0.8857357221557539
M0004346,UBERON_0002443,3,0.8732091825930093
M0004348,UBERON_0001886,1,0.9605954032354302
M0004348,UBERON_0004274,2,0.9294413182665897
M0004348,UBERON_0002290,3,0.9285142611979275
M0004454,UBERON_0000911,1,0.8945036924099236
M0004454,UBERON_0018410,2,0.7453332562131909
M0004454,UBERON_8410051,3,0.686625598129836
M0004476,UBERON_0009016,1,0.8902412468848766
M0004476,UBERON_0001778,2,0.8825803319946113
M0004476,UBERON_0001775,3,0.8899219897000533
M0004501,UBERON_0006764,1,0.8366560686458951
M0004501,UBERON_0001628,2,0.8284519889601463
M0004501,UBERON_0003709,3,0.9326362005170411
M0004510,UBERON_0005974,1,0.9124313893221925
M0004510,UBERON_0004048,2,0.8740081575683325
M0004510,UBERON_0004050,3,0.8815798330350394
M0004545,UBERON_4200032,1,0.8896761849887089
M0004545,UBERON_0008255,2,0.859113990056202
M0004545,UBERON_0001105,3,0.9240930198554204
M0004573,UBERON_0006653,1,0.8986514386943396
M0004573,UBERON_0002411,2,0.9347044874877104
M0004573,UBERON_0008331,3,0.8934123500996668
M0004681,UBERON_0001350,1,0.7976009878456978
M0004681,UBERON_3010745,2,0.7642006982198992
M0004681,UBERON_0006076,3,0.7497251423991381
M0004688,UBERON_0004727,1,0.887818935077595
M0004688,UBERON_0001720,2,0.887701143813188
M0004688,UBERON_0000395,3,0.8935566063495827
M0004808,UBERON_0008972,1,0.8351405522495785
M0004808,UBERON_8410016,2,0.8447775640898263
M0004808,UBERON_0001158,3,0.868835211050553
M0004860,UBERON_0001174,1,0.9015504982462074
M0004860,UBERON_2005170,2,0.870133780660585
M0004860,UBERON_0004058,3,0.8748461034637761
M0005012,UBERON_0001811,1,0.9258032034000047
M0005012,UBERON_0010305,2,0.8816928195682852
M0005012,UBERON_0006763,3,0.8782542948184813
M0005176,UBERON_0000964,1,0.8965660371979287
M0005176,UBERON_0005389,2,0.8295798775152151
M0005176,UBERON_0001777,3,0.8486183610386321
M0005184,UBERON_0001777,1,0.86231811106559
M0005184,UBERON_0003952,2,0.8798166695765214
M0005184,UBERON_0003953,3,0.8352328746918384
M0005197,UBERON_0001621,1,0.8696812496451812
M0005197,UBERON_0003498,2,0.8756177460034487
M0005197,UBERON_0005985,3,0.8627437047833904
M0005203,UBERON_0001053,1,0.7985738170739927
M0005203,CL_0000482,2,0.8603282480006761
M0005203,CL_0000176,3,0.7701839280573548
M0005205,UBERON_0002314,1,0.8540696858913934
M0005205,UBERON_0001945,2,0.8311868309740369
M0005205,UBERON_0006785,3,0.8152980930320424
M0005206,UBERON_0002336,1,0.9234650552420601
M0005206,UBERON_0015510,2,0.9395082296156744
M0005206,UBERON_0002473,3,0.8740429545388115
M0005207,UBERON_0002512,1,0.9421345851422006
M0005207,CL_0000590,2,0.8479890790589601
M0005207,CL_0000175,3,0.9019581858067744
M0005212,UBERON_0002435,1,0.8991116659379627
M0005212,CL_0002613,2,0.8504921467048815
M0005212,UBERON_0000369,3,0.8696916512083284
M0005277,UBERON_0008788,1,0.8971034157249334
M0005277,UBERON_0008789,2,0.8268670146202691
M0005277,UBERON_0002131,3,0.8119724796393964
M0005281,UBERON_0000126,1,0.8205535881839211
M0005281,UBERON_0001785,2,0.9414886724575877
M0005281,UBERON_0001647,3,0.8006604991843999
M0005282,UBERON_0006615,1,0.8791963950987739
M0005282,UBERON_0005486,2,0.8851174780239733
M0005282,UBERON_0034940,3,0.874316392507679
M0005283,UBERON_0003685,1,0.9464517809002843
M0005283,UBERON_0004273,2,0.8586167873116091
M0005283,UBERON_0009199,3,0.8476381352314456
M0005321,UBERON_0010214,1,0.8858508008041142
M0005321,UBERON_0002375,2,0.9510932422265782
M0005321,UBERON_0010212,3,0.8630971851295673
M0005550,UBERON_0001152,1,0.9471042702265903
M0005550,UBERON_0001174,2,0.8522622390980906
M0005550,UBERON_0004926,3,0.8372942884366559
M0005719,UBERON_0006878,1,0.887706330751885
M0005719,UBERON_0004547,2,0.9020539088663043
M0005719,UBERON_0000453,3,0.8868339384432912
M0005720,UBERON_0002450,1,0.8631611487625711
M0005720,CL_2000002,2,0.831820099909931
M0005720,UBERON_0004547,3,0.8552745591293284
M0005769,UBERON_0001722,1,0.9195929557591385
M0005769,UBERON_0007230,2,0.9151486955340425
M0005769,UBERON_0007227,3,0.9190049509559295
M0005827,CL_0000540,1,0.7308843198754733
M0005827,UBERON_8440044,2,0.7065827429732895
M0005827,CL_0002319,3,0.7305032657003666
M0005828,CL_0000451,1,0.8664495967471743
M0005828,CL_4033070,2,0.8469835234244485
M0005828,CL_0001056,3,0.8458057277130064
M0005843,UBERON_0009680,1,0.8552877614930117
M0005843,UBERON_2001978,2,0.8450392919869388
M0005843,UBERON_0018603,3,0.8302261209185313
M0005965,UBERON_0007116,1,0.8145977921915718
M0005965,UBERON_2001978,2,0.8118178014456342
M0005965,UBERON_0007774,3,0.8333351999026379
M000605189,UBERON_0003388,1,0.8417674543823321
M000605189,UBERON_0002409,2,0.8961432177087179
M000605189,UBERON_0002406,3,0.8339553069303164
M000605281,UBERON_0009834,1,0.8371565827160476
M000605281,UBERON_0002811,2,0.8723087693743183
M000605281,UBERON_0002810,3,0.8317749287046843
M000605286,UBERON_4200189,1,0.7785712171316886
M000605286,UBERON_3010098,2,0.7844036482969815
M000605286,UBERON_0013627,3,0.7727776504175388
M000605508,UBERON_0002481,1,0.6776738978335388
M000605508,CL_0001039,2,0.6501032190434046
M000605508,UBERON_4200232,3,0.7114942744617143
M000606072,UBERON_0006589,1,0.930871653057039
M000606072,UBERON_0036262,2,0.9023836763872898
M000606072,UBERON_0012332,3,0.8642164117958023
M000606073,UBERON_0006588,1,0.9213587880277928
M000606073,UBERON_0013139,2,0.7864121543924824
M000606073,UBERON_0001247,3,0.8247987127002294
M000606074,UBERON_0001486,1,0.8090521958702686
M000606074,UBERON_0014445,2,0.8164197574917534
M000606074,UBERON_0018411,3,0.8530668281694055
M0006068,UBERON_0004367,1,0.8812928199127075
M0006068,UBERON_0010291,2,0.8753321954707417
M0006068,UBERON_0001777,3,0.7925124348969266
M000607750,CL_0002335,1,0.8709938671721059
M000607750,CL_0001070,2,0.9391586961075566
M000607750,CL_0000449,3,0.8519735912909192
M000611239,UBERON_0006633,1,0.8637089029306384
M000611239,UBERON_2000492,2,0.8651723119799563
M000611239,UBERON_0001505,3,0.854296239093766
M000611246,UBERON_0006614,1,0.9059246032418138
M000611246,UBERON_0010977,2,0.7759612210937019
M000611246,UBERON_0011906,3,0.7219193800492849
M000611270,UBERON_0002231,1,0.8814953447470906
M000611270,UBERON_0002228,2,0.8929564328121932
M000611270,UBERON_0003252,3,0.9110157115009903
M000611362,UBERON_0002242,1,0.8983794574018155
M000611362,CL_0002564,2,0.8708902814707494
M000611362,UBERON_0011135,3,0.8652012562788514
M000611368,UBERON_0006444,1,0.9165853919351028
M000611368,CL_0002602,2,0.8975184588394919
M000611368,UBERON_0004715,3,0.9239551353947578
M000611425,UBERON_0014848,1,0.7686508090257562
M000611425,UBERON_8480009,2,0.7611857747378333
M000611425,UBERON_0002463,3,0.8182893867761204
M000611429,UBERON_0001374,1,0.8116691026776746
M000611429,UBERON_0004466,2,0.8102248926180547
M000611429,UBERON_0002463,3,0.9320646583401488
M000611470,UBERON_4200014,1,0.808641485575097
M000611470,UBERON_3000842,2,0.8343188581786019
M000611470,UBERON_4200184,3,0.8161386077077709
M000612947,UBERON_8480058,1,0.7225827668142922
M000612947,UBERON_0037789,2,0.7076897267531672
M000612947,UBERON_0037793,3,0.6968808384774096
M000612948,UBERON_0034800,1,0.6773186971325976
M000612948,UBERON_0003881,2,0.6766028368253392
M000612948,UBERON_0002601,3,0.6902457220161652
M000612949,UBERON_0022329,1,0.739266881106143
M000612949,UBERON_0018262,2,0.7609482564042322
M000612949,CL_1001571,3,0.7273447808677731
M000612951,UBERON_0023936,1,0.9128166279770565
M000612951,UBERON_0025581,2,0.8754779735684042
M000612951,UBERON_0025584,3,0.8727997149711959
M000612953,UBERON_0002211,1,0.7674062335527978
M000612953,UBERON_0001018,2,0.7138727023956076
