source,target,rank,score
M0005827,UBERON_0007134,3,0.5506415309585875
M0005828,UBERON_0010748,1,0.6797189175117643
M0005828,UBERON_0010417,2,0.6930885862688242
M0005828,UBERON_0010395,3,0.7515480377381959
M0005843,UBERON_0004768,1,0.7340865110736714
M0005843,UBERON_0011309,2,0.7585545127185157
M0005843,UBERON_0011597,3,0.7767325050525717
M0005965,UBERON_0004742,1,0.7704230015698122
M0005965,UBERON_0011597,2,0.7637029149948283
M0005965,UBERON_0012071,3,0.7166660528370504
M000605189,UBERON_0002407,1,0.8249054041713846
M000605189,UBERON_8600080,2,0.7921643186539244
M000605189,UBERON_0015410,3,0.8372315310826549
M000605281,UBERON_0015593,1,0.7381415951926499
M000605281,UBERON_0001870,2,0.732997185884851
M000605281,UBERON_0016525,3,0.7736649745763733
M000605286,UBERON_0004315,1,0.7554828928088135
M000605286,UBERON_0001392,2,0.7190705571156126
M000605286,UBERON_0003651,3,0.7369728059927004
M000605508,UBERON_0004103,1,0.616572309716996
M000605508,UBERON_0001474,2,0.5890438711528768
M000605508,UBERON_0002481,3,0.6651645720450375
M000606073,UBERON_0001247,1,0.7925876769297857
M000606073,UBERON_0006588,2,0.9364365227874369
M000606073,UBERON_0006587,3,0.7982920326960606
M000606074,UBERON_0011088,1,0.7419156102630153
M000606074,UBERON_0001464,2,0.7286218583265226
M000606074,UBERON_0008202,3,0.7615083659861963
M0006068,UBERON_0001772,1,0.7297080624603143
M0006068,UBERON_0003952,2,0.7191545320065076
M0006068,UBERON_0001985,3,0.6858345199040875
M000607750,UBERON_0002072,1,0.5009167231066295
M000607750,UBERON_0002190,2,0.6528842822630958
M000607750,UBERON_0001013,3,0.7729671948251804
M000611239,UBERON_0006849,1,0.8249111645168944
M000611239,UBERON_0007175,2,0.8133590536429173
M000611239,UBERON_0006633,3,0.9008656086363293
M000611246,UBERON_0000211,1,0.6778327570455194
M000611246,UBERON_0011824,2,0.6902798281310404
M000611246,UBERON_0011823,3,0.6658534530400049
M000611270,UBERON_0003252,1,0.8998505466017735
M000611270,UBERON_0014478,2,0.8815239482428431
M000611270,UBERON_0002228,3,0.9168567290763123
M000611362,UBERON_0002418,1,0.658702956109507
M000611362,UBERON_0015008,2,0.6399893642020056
M000611362,UBERON_0007245,3,0.6807904296663604
M000611368,UBERON_0016550,1,0.6927089151559679
M000611368,UBERON_0015009,2,0.6916257653752826
M000611368,UBERON_0015008,3,0.6764786720457586
M000611425,UBERON_0001375,1,0.7651377164820619
M000611425,UBERON_0011088,2,0.7396801637843078
M000611425,UBERON_0001485,3,0.7348314980366382
M000611429,UBERON_0002463,1,0.8978446906907815
M000611429,UBERON_0001375,2,0.7500498576905684
M000611429,UBERON_0001374,3,0.7460138482556791
M000611470,UBERON_0010994,1,0.7758148706573569
M000611470,UBERON_0001424,2,0.7415550520978689
M000611470,UBERON_0010853,3,0.7726740675688357
M000612947,UBERON_0035279,1,0.6666000455205232
M000612947,UBERON_8470001,2,0.6631925097347962
M000612947,UBERON_0016402,3,0.6622555761534535
M000612948,UBERON_0002421,1,0.6447444259218266
M000612948,UBERON_0002973,2,0.5987233466029261
M000612948,UBERON_0006083,3,0.6167659522160481
M000612949,UBERON_0002421,1,0.6882231357855734
M000612949,UBERON_0002973,2,0.6387005467351239
M000612949,UBERON_0006083,3,0.6332840477849451
M000612951,UBERON_0022383,1,0.7468136301845542
M000612951,UBERON_0006083,2,0.8195664143979876
M000612951,UBERON_0002600,3,0.6904499511853411
M000612953,UBERON_0001018,1,0.6871901822150421
M000612953,UBERON_0004732,2,0.6315140654014434
M000612953,UBERON_0002211,3,0.6150418573168948
M000612954,UBERON_0001210,1,0.782249172861885
M000612954,UBERON_0012494,2,0.7888280572098683
M000612954,UBERON_0001043,3,0.8521516449344548
M000615196,UBERON_0005442,1,0.910165812556795
M000615196,UBERON_0035032,2,0.9224964926435708
M000615196,UBERON_0002461,3,0.8345470891870449
M000616163,UBERON_0001370,1,0.732291755196424
