subject_id,subject_label,predicate_id,object_id,object_label,score,comment,mapping_justification
http://purl.obolibrary.org/obo/UBERON_0000016,endocrine pancreas,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0011742,Glucagon-Secreting Cells,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000016,endocrine pancreas,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0475038,Pancreatic Polypeptide-Secreting Cells,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000017,exocrine pancreas,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0336842,"Pancreas, Exocrine",1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000017,exocrine pancreas,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0015790,Pancreas,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000017,exocrine pancreas,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0015796,Pancreatic Ducts,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000019,camera-type eye,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0011715,Iris,1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000019,camera-type eye,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0008107,Eyelids,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000019,camera-type eye,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0005176,Cornea,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000020,sense organ,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0018618,Sensory Receptor Cells,1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000020,sense organ,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0454726,Neuroepithelial Cells,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000020,sense organ,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0004020,Chemoreceptor Cells,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000025,tube,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0002726,Blood Vessels,1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000025,tube,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0441573,Lymphatic Vessels,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000025,tube,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0456567,Adventitia,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000026,appendage,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0012282,Leg Bones,1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000026,appendage,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0014658,Nerve Net,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000029,lymph node,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0012781,Lymph Nodes,1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000029,lymph node,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0012796,Lymphatic System,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000029,lymph node,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0012778,Lymph,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000030,lamina propria,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0011572,Intestinal Mucosa,1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000030,lamina propria,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0009010,Gastric Mucosa,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000030,lamina propria,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0011030,Ileum,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000033,head,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0019947,Skull,1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000033,head,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0028723,Skull Base,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000033,head,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0002865,Brain,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000035,primary ovarian follicle,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0009571,Ovarian Follicle,1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000035,primary ovarian follicle,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0009617,Granulosa Cells,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000035,primary ovarian follicle,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0015596,Ovary,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000036,secondary ovarian follicle,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0009571,Ovarian Follicle,1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000036,secondary ovarian follicle,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0009617,Granulosa Cells,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000036,secondary ovarian follicle,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0021274,Theca Cells,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000038,follicular fluid,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0023922,Follicular Fluid,1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000038,follicular fluid,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0009571,Ovarian Follicle,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000038,follicular fluid,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0015596,Ovary,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000039,follicular antrum,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0023922,Follicular Fluid,1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000039,follicular antrum,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0009571,Ovarian Follicle,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000039,follicular antrum,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0009617,Granulosa Cells,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000042,serous membrane,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0017040,Pleura,1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000042,serous membrane,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0016307,Pericardium,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000042,serous membrane,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0011572,Intestinal Mucosa,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000044,dorsal root ganglion,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0008981,"Ganglia, Spinal",1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000044,dorsal root ganglion,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0027111,"Ganglia, Sensory",2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000044,dorsal root ganglion,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0008978,Ganglia,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000045,ganglion,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0008978,Ganglia,1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000045,ganglion,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0008979,"Ganglia, Autonomic",2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000045,ganglion,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0008983,"Ganglia, Sympathetic",3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000047,simple eye,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0016754,Photoreceptor Cells,1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000047,simple eye,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0030076,"Photoreceptor Cells, Vertebrate",2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000047,simple eye,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0008082,Eye,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000052,fornix of brain,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0328482,"Fornix, Brain",1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000052,fornix of brain,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0593321,Telencephalic Commissures,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000052,fornix of brain,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0593298,"Anterior Commissure, Brain",3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000055,vessel,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0002726,Blood Vessels,1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000055,vessel,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0441573,Lymphatic Vessels,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000055,vessel,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0003289,Capillaries,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000056,ureter,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0022322,Ureter,1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000056,ureter,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0012023,Kidney Pelvis,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000056,ureter,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0002628,Urinary Bladder,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000057,urethra,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0022331,Urethra,1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000057,urethra,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0022372,Urinary Tract,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000057,urethra,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0002628,Urinary Bladder,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000058,duct,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0002482,Bile Ducts,1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000058,duct,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0015796,Pancreatic Ducts,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000058,duct,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0028360,Salivary Ducts,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0011584,"Intestine, Large",1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0004808,Colon,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0439054,Lower Gastrointestinal Tract,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000060,anatomical wall,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0456567,Adventitia,1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000060,anatomical wall,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0001731,Arteries,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000060,anatomical wall,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0002726,Blood Vessels,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000061,anatomical structure,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0400427,"Myocytes, Cardiac",1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000061,anatomical structure,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0501519,Endocardial Cushions,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000061,anatomical structure,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0022051,Truncus Arteriosus,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000062,organ,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0003475,Cardiovascular System,1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000062,organ,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0014247,Muscles,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000062,organ,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0001548,Aortic Bodies,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000063,organ subunit,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0012632,Liver,1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000063,organ subunit,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0020652,Subcommissural Organ,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000063,organ subunit,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0500190,Myelencephalon,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000064,organ part,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0014344,Myocardium,1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000064,organ part,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0400427,"Myocytes, Cardiac",2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000064,organ part,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0501519,Endocardial Cushions,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000065,respiratory tract,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0018913,Respiratory System,1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000065,respiratory tract,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0012740,Lung,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000065,respiratory tract,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0002960,Bronchi,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000072,proximo-distal subdivision of respiratory tract,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0018913,Respiratory System,1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000072,proximo-distal subdivision of respiratory tract,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0002961,Bronchioles,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000072,proximo-distal subdivision of respiratory tract,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0002960,Bronchi,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000073,regional part of nervous system,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0014665,Nervous System,1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000073,regional part of nervous system,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0003801,Central Nervous System,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000073,regional part of nervous system,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0027092,Peripheral Nervous System,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000074,renal glomerulus,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0012018,Kidney Glomerulus,1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000074,renal glomerulus,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0555122,Glomerular Filtration Barrier,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000074,renal glomerulus,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0473246,Podocytes,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000075,subdivision of skeletal system,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0019920,Skeleton,1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000075,subdivision of skeletal system,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M000679153,Vertebral Body,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000075,subdivision of skeletal system,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0014260,Musculoskeletal System,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000077,mixed endoderm/mesoderm-derived structure,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0501519,Endocardial Cushions,1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000077,mixed endoderm/mesoderm-derived structure,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0022051,Truncus Arteriosus,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000077,mixed endoderm/mesoderm-derived structure,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0456567,Adventitia,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000079,male reproductive system,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0009164,"Genitalia, Male",1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000079,male reproductive system,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0009158,Genitalia,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000079,male reproductive system,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0022393,Urogenital System,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000086,zona pellucida,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0023153,Zona Pellucida,1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000086,zona pellucida,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0000267,Acrosome,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000086,zona pellucida,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0023163,Zygote,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000093,sulcus,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0407251,"Cranial Fossa, Middle",1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000093,sulcus,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0328564,Lateral Ventricles,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000093,sulcus,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0500779,Superior Sagittal Sinus,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000094,membrane organ,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0008234,Fascia,1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000094,membrane organ,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0014260,Musculoskeletal System,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000094,membrane organ,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0006939,Ear Cartilage,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000101,lobe of lung,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0012740,Lung,1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000101,lobe of lung,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0002960,Bronchi,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000101,lobe of lung,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0002961,Bronchioles,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000114,lung connective tissue,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0018121,Pulmonary Alveoli,1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000114,lung connective tissue,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0529227,Alveolar Epithelial Cells,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000114,lung connective tissue,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0024242,Blood-Air Barrier,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000115,lung epithelium,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0529227,Alveolar Epithelial Cells,1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000115,lung epithelium,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0018121,Pulmonary Alveoli,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000115,lung epithelium,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0328056,Respiratory Mucosa,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000117,respiratory tube,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0002960,Bronchi,1,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000117,respiratory tube,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0021743,Trachea,2,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000117,respiratory tube,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0002961,Bronchioles,3,"",semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000119,cell layer,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0007554,Epidermis,1,"",semapv:SemanticSimilarityThresholdMatching
