subject_id,subject_label,predicate_id,object_id,object_label,score,comment,mapping_justification
http://id.nlm.nih.gov/mesh/M0000081,Accessory Nerve,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0002019,accessory XI nerve,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000110,Acetabulum,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001269,acetabular part of hip bone,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000110,Acetabulum,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0014445,acetabular fossa,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000110,Acetabulum,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001486,hip joint,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000199,Achilles Tendon,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001450,calcaneus,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000199,Achilles Tendon,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0003701,calcaneal tendon,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000199,Achilles Tendon,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0000043,tendon,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000241,Vestibulocochlear Nerve,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001648,vestibulocochlear nerve,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000241,Vestibulocochlear Nerve,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0003723,vestibular nerve,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000241,Vestibulocochlear Nerve,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0002731,vestibulocochlear nerve root,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000262,Acromioclavicular Joint,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0016884,shoulder joint,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000262,Acromioclavicular Joint,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0003692,acromioclavicular joint,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000262,Acromioclavicular Joint,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_4200008,inter-clavicle joint,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000263,Acromion,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0007171,border of scapula,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000263,Acromion,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_3000811,glenoid end of clavicle,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000263,Acromion,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0003692,acromioclavicular joint,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000267,Acrosome,skos:relatedMatch,http://purl.obolibrary.org/obo/CL_4030037,late spermatid,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000267,Acrosome,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0000086,zona pellucida,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000267,Acrosome,skos:relatedMatch,http://purl.obolibrary.org/obo/CL_0000019,sperm,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000365,Adenoids,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0002372,tonsil,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000365,Adenoids,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0008310,nasopharyngeal gland,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000365,Adenoids,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001732,pharyngeal tonsil,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000425,Adipose Tissue,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001347,white adipose tissue,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000425,Adipose Tissue,skos:relatedMatch,http://purl.obolibrary.org/obo/CL_0000449,brown adipocyte,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000425,Adipose Tissue,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001013,adipose tissue,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000455,Adnexa Uteri,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0036292,adnexa of uterus,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000455,Adnexa Uteri,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0012331,mesosalpinx,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000455,Adnexa Uteri,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0006589,round ligament of uterus,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000476,Adrenal Cortex,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001235,adrenal cortex,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000476,Adrenal Cortex,skos:relatedMatch,http://purl.obolibrary.org/obo/CL_0002097,cortical cell of adrenal gland,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000476,Adrenal Cortex,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0009753,adrenal gland cortex zone,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000486,Adrenal Glands,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0002369,adrenal gland,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000486,Adrenal Glands,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0006858,adrenal/interrenal gland,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000486,Adrenal Glands,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0018303,adrenal tissue,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000489,Adrenal Medulla,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001236,adrenal medulla,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000489,Adrenal Medulla,skos:relatedMatch,http://purl.obolibrary.org/obo/CL_1000427,adrenal cortex chromaffin cell,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000489,Adrenal Medulla,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0035826,left adrenal gland medulla,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000496,Adrenergic Fibers,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0011926,postganglionic sympathetic fiber,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000496,Adrenergic Fibers,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0011929,postganglionic parasympathetic fiber,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000496,Adrenergic Fibers,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0011927,preganglionic sympathetic fiber,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000529,Afferent Pathways,skos:relatedMatch,http://purl.obolibrary.org/obo/CL_0000101,sensory neuron,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000529,Afferent Pathways,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001027,sensory nerve,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000529,Afferent Pathways,skos:relatedMatch,http://purl.obolibrary.org/obo/CL_0000526,afferent neuron,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000834,Alveolar Process,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0004527,alveolar process of maxilla,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000834,Alveolar Process,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0004103,alveolar ridge,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0000834,Alveolar Process,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0004528,alveolar ridge of mandible,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001044,Amygdala,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001876,amygdala,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001044,Amygdala,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0002883,central amygdaloid nucleus,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001044,Amygdala,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0022229,posterior amygdaloid nucleus,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001253,Ankle Joint,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0012076,tibiotalar joint,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001253,Ankle Joint,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_4200090,fibular facet of the astragalus,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001253,Ankle Joint,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0011113,inferior tibiofibular joint,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001297,Anterior Chamber,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0006311,chamber of eyeball,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001297,Anterior Chamber,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001766,anterior chamber of eyeball,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001297,Anterior Chamber,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001796,aqueous humor of eyeball,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001299,Anterior Eye Segment,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001766,anterior chamber of eyeball,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001299,Anterior Eye Segment,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001801,anterior segment of eyeball,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001299,Anterior Eye Segment,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0006311,chamber of eyeball,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001300,Anterior Horn Cells,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0002257,ventral horn of spinal cord,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001300,Anterior Horn Cells,skos:relatedMatch,http://purl.obolibrary.org/obo/CL_2000048,anterior horn motor neuron,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001300,Anterior Horn Cells,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0030276,lumbar spinal cord ventral horn,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001371,Antibody-Producing Cells,skos:relatedMatch,http://purl.obolibrary.org/obo/CL_0000945,lymphocyte of B lineage,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001371,Antibody-Producing Cells,skos:relatedMatch,http://purl.obolibrary.org/obo/CL_0000985,IgG plasma cell,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001371,Antibody-Producing Cells,skos:relatedMatch,http://purl.obolibrary.org/obo/CL_0000946,antibody secreting cell,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001402,Antigen-Presenting Cells,skos:relatedMatch,http://purl.obolibrary.org/obo/CL_0000145,professional antigen presenting cell,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001402,Antigen-Presenting Cells,skos:relatedMatch,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001402,Antigen-Presenting Cells,skos:relatedMatch,http://purl.obolibrary.org/obo/CL_0001056,"dendritic cell, human",3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001526,Anal Canal,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0000159,anal canal,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001526,Anal Canal,skos:relatedMatch,http://purl.obolibrary.org/obo/CL_1000438,epithelial cell of wall of inferior part of anal canal,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001526,Anal Canal,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0003342,mucosa of anal canal,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001539,Aorta,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0000947,aorta,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001539,Aorta,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0010191,aortic system,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001539,Aorta,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0016920,descending trunk of arch of aorta,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001541,"Aorta, Abdominal",skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001516,abdominal aorta,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001541,"Aorta, Abdominal",skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0012254,abdominal aorta artery,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001541,"Aorta, Abdominal",skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0010191,aortic system,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001542,"Aorta, Thoracic",skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001515,thoracic aorta,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001542,"Aorta, Thoracic",skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0002345,descending thoracic aorta,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001542,"Aorta, Thoracic",skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0016920,descending trunk of arch of aorta,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001548,Aortic Bodies,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0034971,aortic body,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001548,Aortic Bodies,skos:relatedMatch,http://purl.obolibrary.org/obo/CL_0000206,chemoreceptor cell,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001548,Aortic Bodies,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001629,carotid body,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001553,Aortic Valve,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0002137,aortic valve,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001553,Aortic Valve,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0011742,aortic valve leaflet,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001553,Aortic Valve,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0005991,aortic valve anulus,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001590,Apocrine Glands,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0000382,apocrine sweat gland,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001590,Apocrine Glands,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0012177,skin apocrine gland,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001590,Apocrine Glands,skos:relatedMatch,http://purl.obolibrary.org/obo/CL_0000033,apocrine cell,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001611,Appendix,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001154,vermiform appendix,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001611,Appendix,skos:relatedMatch,http://purl.obolibrary.org/obo/CL_0009026,enterocyte of appendix,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001611,Appendix,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0009697,epithelium of appendix,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001636,Aqueous Humor,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001796,aqueous humor of eyeball,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001636,Aqueous Humor,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0003956,aqueous drainage system,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001636,Aqueous Humor,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0004030,aqueous vein,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001655,Arachnoid,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0002362,arachnoid mater,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001655,Arachnoid,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0003560,spinal cord arachnoid mater,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001655,Arachnoid,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0005397,brain arachnoid mater,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001670,Arcuate Nucleus of Hypothalamus,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001932,arcuate nucleus of hypothalamus,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001670,Arcuate Nucleus of Hypothalamus,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0002865,arcuate nucleus of medulla,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001670,Arcuate Nucleus of Hypothalamus,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001898,hypothalamus,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001698,Bones of Upper Extremity,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0006849,scapula,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001698,Bones of Upper Extremity,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_4000171,scapular complex,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001698,Bones of Upper Extremity,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_3000818,margo anterior of scapula,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001699,Arm Bones,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0004250,upper arm bone,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001699,Arm Bones,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0003460,arm bone,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001699,Arm Bones,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0006715,radio-ulna,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001731,Arteries,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0004572,arterial system,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001731,Arteries,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001981,blood vessel,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001731,Arteries,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0003509,arterial blood vessel,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001733,Arterioles,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001980,arteriole,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001733,Arterioles,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0004236,arteriole smooth muscle,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001733,Arterioles,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0003509,arterial blood vessel,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001736,Arteriovenous Anastomosis,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0010523,microcirculatory vessel,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001736,Arteriovenous Anastomosis,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0003514,limb blood vessel,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001736,Arteriovenous Anastomosis,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0035549,vasculature of integument,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001782,Arytenoid Cartilage,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0001740,arytenoid cartilage,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001782,Arytenoid Cartilage,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0010212,laryngeal apparatus,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001782,Arytenoid Cartilage,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0006326,base of arytenoid,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001890,Astrocytes,skos:relatedMatch,http://purl.obolibrary.org/obo/CL_4042008,fibrous astrocyte,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001890,Astrocytes,skos:relatedMatch,http://purl.obolibrary.org/obo/CL_0000125,glial cell,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001890,Astrocytes,skos:relatedMatch,http://purl.obolibrary.org/obo/CL_0000127,astrocyte,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001911,Atlanto-Axial Joint,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0003996,cervical vertebra 1 arcus anterior,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001911,Atlanto-Axial Joint,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0003694,atlanto-axial joint,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001911,Atlanto-Axial Joint,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0000220,atlanto-occipital joint,3,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001912,Atlanto-Occipital Joint,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0000220,atlanto-occipital joint,1,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001912,Atlanto-Occipital Joint,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0017157,exoccipital-atlas joint,2,,semapv:SemanticSimilarityThresholdMatching
http://id.nlm.nih.gov/mesh/M0001912,Atlanto-Occipital Joint,skos:relatedMatch,http://purl.obolibrary.org/obo/UBERON_0003694,atlanto-axial joint,3,,semapv:SemanticSimilarityThresholdMatching
